method,seed,step,time_s,lambda_req,lambda_des,lambda2_pre,lambda2_post,connectivity_safety_margin,lambda3_post,fiedler_gap_post,lambda2_estimate_mean,lambda2_estimate_max,maximum_unsafe_overestimation,subspace_sine_error,aligned_basis_spectral_error,maximum_aligned_row_error,procrustes_factor_disagreement,maximum_prenormalized_row_norm,minimum_local_gram_eigenvalue,minimum_exact_cross_singular_value,maximum_laplacian_eigenvalue,consensus_contraction,exact_global_matrix_margin,estimated_tightened_global_margin,estimated_untightened_global_margin,minimum_local_matrix_margin,minimum_inner_local_matrix_margin,solver_feasible,offline_total_spectral_error_bound,offline_maximum_local_error_bound,beta_total,master_residual_eta_q,resource_zero_sum_error,control_correction,task_error,active_edge_count,edge_appearances,edge_disappearances,consensus_rounds,consensus_step,diffusion_step,warmup_steps,allocation_inner_iterations,p1_x_m,p1_y_m,p2_x_m,p2_y_m,p3_x_m,p3_y_m,p4_x_m,p4_y_m,p5_x_m,p5_y_m,p6_x_m,p6_y_m
estimated-subspace-empirical,14,10,0.275,0.195,0.205,0.5601329669516234,0.5344704634559153,0.3394704634559153,0.5355570868944312,0.0010866234385158435,0.5600631001619639,0.5602147093659221,8.174241429870222e-05,0.003438550714865734,0.003439162133964415,0.0020720974926124237,1.547953633444319e-05,0.42107120043478946,0.5069863215287225,0.9999538783223475,1.1854985442512525,0.9439867033048377,0.006144516537950791,0.0031776033512759443,0.006177603351275992,-1.665425084196603e-11,-1.7666987003793174e-11,True,0.2745417086019372,0.046609435689384034,0.003,430.8412983390056,1.962615573354719e-17,11.146555834179106,15.33404987802772,15,0,0,80,0.1,0.5,80,10,13.732067084268255,0.2708259678066533,6.663791975358104,11.85902886359494,-6.713354368686173,12.299173196672053,-13.784281096690354,-0.12207427014199378,-7.020788652106216,-11.566874779658285,7.091479654982049,-11.895734510073716
estimated-subspace-empirical,14,11,0.30000000000000004,0.195,0.205,0.5344704634559152,0.5107137553801729,0.31571375538017293,0.511765477553733,0.001051722173560088,0.5343755952721478,0.5345500674487585,7.960399284334674e-05,0.003572708779901754,0.00357380949201311,0.0021037502904448953,1.8038393586158754e-05,0.4279251405553413,0.522777863684606,0.9999399640079449,1.1678174934969274,0.9465529536544085,0.014100089888761096,0.011137931633455004,0.014137931633455014,-1.9775903301794153e-12,-1.728611385250219e-11,True,0.2740348339517606,0.04666669133316445,0.003,169.64980401869204,1.993045536433795e-17,11.13455142900382,15.035155109679344,15,0,0,80,0.1,0.5,80,10,13.853228581833184,0.2790772099769784,6.715279455540916,11.956859651057192,-6.7651489143710855,12.418640234230512,-13.905746431172993,-0.12394595608089413,-7.080332242907649,-11.661195940787794,7.172600050427382,-12.009395944432223
estimated-subspace-empirical,14,12,0.325,0.195,0.205,0.5107137553801728,0.4885968156015529,0.2935968156015529,0.48976368947656457,0.001166873875011687,0.5105946427208202,0.5108492031795364,0.00013544779936358609,0.0037322022993005787,0.0037341473473301696,0.0021926322591342994,2.043550364229148e-05,0.43390204995309123,0.5367988122998524,0.9999227054636619,1.151749137824253,0.9489286244619827,0.010980201422800377,0.008025939020436591,0.01102593902043662,-1.6925084277951238e-11,-1.730797187013306e-11,True,0.27611395298202446,0.04707304283579888,0.003,319.96499042303486,6.938893903907228e-18,11.044701124322277,14.745065316687057,15,0,0,80,0.1,0.5,80,10,13.971008022898605,0.2872561535241541,6.76414305186658,12.052439805692108,-6.815812947996194,12.53379448907975,-14.024293692958167,-0.12424057646858794,-7.13931998050165,-11.750878999661614,7.2521255868023875,-12.120422700144774
estimated-subspace-empirical,14,13,0.35000000000000003,0.195,0.205,0.48859681560155294,0.46799767627724964,0.27299767627724963,0.4695196336698401,0.0015219573925904784,0.48845731032712064,0.48878956033649934,0.00019274473494640398,0.004023932385090363,0.004026641654784733,0.0023486256466812615,2.3744877722317477e-05,0.4391861790931237,0.5491903500102955,0.999901930742933,1.1369815263925234,0.9511403184398447,0.004399216458274978,0.0014205117410615621,0.004420511741061591,-1.60604414141038e-11,-1.62087970585871e-11,True,0.2873163845025349,0.04912763475462901,0.003,177.84370126171558,4.4022346672339675e-17,10.936159738152085,14.463505569723209,15,0,0,80,0.1,0.5,80,10,14.086079169839932,0.29724407509922257,6.813093746245096,12.143149028621508,-6.863026700853063,12.647659001979845,-14.1406633102599,-0.12441504519580618,-7.1958111603950545,-11.840395827068887,7.326710213820473,-12.225076169871963
estimated-subspace-empirical,14,14,0.375,0.195,0.205,0.46799767627724975,0.44898269686739595,0.25398269686739594,0.45087164835260835,0.0018889514852123979,0.4678480916351488,0.46824990231263414,0.00025222603538438415,0.004251521059343717,0.004256908395986029,0.0024627278025559306,2.6221906177204527e-05,0.4437002322287383,0.5599682556935552,0.9998772913335201,1.1234068239937531,0.953200232372275,0.00973122355076368,0.006779610330978594,0.009779610330978582,-1.7032156917166388e-11,-1.7032156917166388e-11,True,0.2930449024107975,0.05026813747695546,0.003,376.75498541125165,1.3877787807814457e-17,10.923131789917534,14.191606452956222,15,0,0,80,0.1,0.5,80,10,14.19874739148708,0.30196873803506696,6.86137427431962,12.230332594171385,-6.911289332589142,12.752761045193285,-14.255158041536012,-0.12285890266728165,-7.248536299023603,-11.924263802485623,7.403838520672778,-12.327530989691935
estimated-subspace-empirical,14,15,0.4,0.195,0.205,0.44898269686739595,0.43132800179305625,0.23632800179305624,0.43323630770445254,0.0019083059113962908,0.44880918703910305,0.44926177453363725,0.0002790776662413008,0.004585476550296449,0.004592872437657403,0.0026725371402422683,2.7671425154904802e-05,0.447590093700742,0.5692968971606165,0.9998486821564115,1.11089398354697,0.9551017303132604,0.0067546955091484845,0.0036514971671619896,0.006651497167161978,-1.5440040231845372e-11,-1.5712696447044336e-11,True,0.3066627736491562,0.05215557414192262,0.003,218.2457056911198,4.443059973708341e-17,10.702924655662542,13.92431312073593,15,0,0,80,0.1,0.5,80,10,14.306059246725262,0.3054814358045583,6.904745454851338,12.319947783043938,-6.961789970304687,12.858291552933721,-14.364686842376468,-0.12247279945992509,-7.301121526568856,-12.007968316385819,7.476552662850303,-12.431194744920536
estimated-subspace-empirical,14,16,0.42500000000000004,0.195,0.205,0.43132800179305625,0.41496601628828356,0.21996601628828355,0.4169153445561031,0.0019493282678195167,0.43113070824279126,0.43163710590899107,0.0003091041159348218,0.004845807015503314,0.004855489552841239,0.002809715521742248,2.712250853255309e-05,0.4509326876342319,0.5773667150400469,0.9998162676075489,1.0991404291439382,0.9568671998206943,0.008089806601181788,0.005032855281011686,0.008032855281011697,-1.5740793895575716e-11,-1.6317009854786897e-11,True,0.31390874606578734,0.05385007592963009,0.003,282.1386780041733,2.8662335771926895e-17,10.608139306924967,13.664347011081613,15,0,0,80,0.1,0.5,80,10,14.4136699878699,0.3083914743226701,6.946742688824484,12.405976905693402,-7.009923508535726,12.960236129807972,-14.471927189827456,-0.11849475629703436,-7.351691134385583,-12.088702463114164,7.550079551107707,-12.530037354110576
estimated-subspace-empirical,14,17,0.45,0.195,0.205,0.4149660162882834,0.39980969612766565,0.20480969612766564,0.4018622244522009,0.00205252832453523,0.4147404697079749,0.41529641167157827,0.00033039538329487916,0.005281685936089191,0.005294068241020013,0.0030405944459655065,2.875591813105085e-05,0.4537010340286998,0.5840990526842488,0.9997793260015703,1.0882206163205945,0.9585033983711717,0.008017833578858694,0.004878871565061743,0.007878871565061752,-1.380828944499651e-11,-1.6946275312945854e-11,True,0.33142921264431846,0.05690252754145732,0.003,170.54673870061987,3.1080126089379415e-17,10.502469264830848,13.41179915698768,15,0,0,80,0.1,0.5,80,10,14.518454679074887,0.31185797150358846,6.98740319625488,12.489304695797601,-7.0558373332968936,13.05849054537935,-14.575355414576968,-0.11542112774947698,-7.402041824969805,-12.168929556080517,7.620876691122627,-12.625968340405455
estimated-subspace-empirical,14,18,0.47500000000000003,0.195,0.205,0.3998096961276657,0.38570048326947304,0.19070048326947303,0.38801086950660957,0.0023103862371365302,0.39955999074242915,0.40015565900685773,0.00034596287919202995,0.0057920368325246495,0.005807650064305436,0.003305121298092509,3.055106067263525e-05,0.4559325378215072,0.5895418091971579,0.9997380808685281,1.0780563197183048,0.9600190303872335,0.005227781585781968,0.002016734363189919,0.005016734363189908,-1.142571155130325e-12,-1.5698878560102527e-11,True,0.35255841444905905,0.06060709603576817,0.003,166.69846408272306,4.220764384040162e-17,10.382334257532856,13.16617318029983,15,0,0,80,0.1,0.5,80,10,14.62084142317785,0.31511173278774585,7.029657652138781,12.570183072297196,-7.100147868448303,13.152566780267549,-14.676608391761278,-0.11499785982627671,-7.45104261769607,-12.247006937503066,7.688188032806525,-12.71882074724002
estimated-subspace-empirical,14,19,0.5,0.195,0.205,0.3857004832694728,0.3725907814861728,0.1775907814861728,0.3750324348376188,0.0024416533514459715,0.3854297849172567,0.38605528367717806,0.0003548004077052469,0.006234427978668159,0.00625419777796831,0.003551044749458252,2.8055475515582268e-05,0.4576816280646947,0.5938077068616009,0.9996929631468586,1.0685259784201753,0.9614299516730527,0.0041433134236905774,0.0009340482751883975,0.003934048275188396,-1.493030066870253e-11,-1.5742305722884567e-11,True,0.3693666713453547,0.06344620490799834,0.003,164.4797464490507,2.8662335771926895e-17,10.228612739574238,12.925779679979247,14,0,1,80,0.1,0.5,80,10,14.720980962822335,0.31870985413478436,7.070761519208308,12.64938359616447,-7.142578213554661,13.24439761363973,-14.777290785502613,-0.10926533387295378,-7.498939949298139,-12.326462432244993,7.7549943742653,-12.805825261854809
estimated-subspace-empirical,14,20,0.525,0.195,0.205,0.37259078148617286,0.3605450066176771,0.16554500661767707,0.36289960963437917,0.002354603016702095,0.3722968402142545,0.3729480531049864,0.0003572716188135483,0.006857169937322737,0.006883964466715893,0.0039005938052018513,2.9040776728639546e-05,0.4589984541362805,0.5970723611149159,0.9996442996122133,1.0594988796909066,0.9627409218513827,0.00787728482857,0.004569470343157949,0.007569470343157937,-2.4392237323498705e-13,-1.5087115032977644e-11,True,0.395003248997015,0.06772593108744376,0.003,209.20695538642264,2.8662335771926895e-17,10.151869210620886,12.692341756240072,14,0,0,80,0.1,0.5,80,10,14.817732581795342,0.3194175534979013,7.110648569368316,12.727280204959627,-7.1834954963789555,13.333263048433192,-14.874848034873574,-0.10393455492555541,-7.543058122670391,-12.40472023788479,7.819902595777916,-12.89181024304091
estimated-subspace-empirical,14,21,0.55,0.195,0.205,0.3605450066176771,0.3493920093152658,0.1543920093152658,0.35167744604128,0.0022854367260141673,0.36022704156295604,0.36089728773160645,0.0003522811139293758,0.007463656638029158,0.007497470200523149,0.004232667587518174,2.586908943208965e-05,0.45991725719568344,0.5992961318616192,0.9995920573877204,1.0509481351052519,0.9639454993382323,0.007952389828504384,0.004560390556045726,0.007560390556045734,-7.259446679491185e-13,-1.5916818509745106e-11,True,0.41829123931411544,0.07193712487305451,0.003,215.91063251007213,1.3904866443919908e-17,10.065823706773232,12.465806401701556,14,0,0,80,0.1,0.5,80,10,14.912792847749303,0.3198925851569259,7.149192168277068,12.804109318183306,-7.222745936034105,13.418366965337285,-14.96886328522743,-0.09913233508988159,-7.586793882995132,-12.481551166468572,7.881233216186176,-12.974427182576719
estimated-subspace-empirical,14,22,0.5750000000000001,0.195,0.205,0.34939200931526576,0.3389926842292198,0.1439926842292198,0.3410674097993506,0.0020747255701307754,0.3490521390330317,0.34972849863534367,0.000336489320077904,0.00806864343896652,0.008108624804185274,0.004538729875011495,2.1426538820713465e-05,0.4604681530065407,0.6005652793312751,0.9995370271371913,1.042845416430528,0.9650607990684734,0.0043574380083059965,0.0008628126480461972,0.003862812648046206,-1.25218049030697e-11,-1.6125575258456484e-11,True,0.44190240037408496,0.07590769202355412,0.003,220.63726717174265,1.3877787807814457e-17,9.891017887789351,12.242963501537,13,0,1,80,0.1,0.5,80,10,15.00605083696768,0.3199414118832496,7.186216795075235,12.881607856118574,-7.261266712193098,13.49940526273063,-15.060317289148474,-0.09050557632246542,-7.629897447031334,-12.560480262333401,7.944349886074105,-13.054295480519267
estimated-subspace-empirical,14,23,0.6000000000000001,0.195,0.205,0.33899268422921996,0.32934394739246664,0.13434394739246663,0.3314163479053623,0.0020724005128956446,0.338629274848639,0.33930666806939397,0.0003139838401740036,0.00884764903153605,0.008891634017115754,0.004945418862653299,2.170050928374914e-05,0.4607058411243849,0.6010865770159027,0.9994796966254218,1.0350348962161673,0.966100731577078,0.006673283699696208,0.003133819825577675,0.006133819825577674,-1.4932695213031363e-11,-1.5488134739787797e-11,True,0.4710707200995666,0.08072426818190527,0.003,340.0475244526167,2.862293735361732e-17,9.851615658618856,12.028104008890729,13,0,0,80,0.1,0.5,80,10,15.094955312420606,0.31970603358335137,7.224604001789505,12.957079201846064,-7.299446593646418,13.573880239621717,-15.14909276816227,-0.08536373764970663,-7.6742774366671,-12.635567875203172,8.00366039273808,-13.132352372577477
estimated-subspace-empirical,14,24,0.625,0.195,0.205,0.3293439473924665,0.3203733215611722,0.1253733215611722,0.322651370735364,0.0022780491741917763,0.3289583397955023,0.32963889653879785,0.00029494914633138025,0.009547177213556843,0.00959235834582507,0.005341677187430546,1.66088473178447e-05,0.46068680072022067,0.6009446264692057,0.9994197266661712,1.0276390759774001,0.9670656052607534,0.005428602264640987,0.0019236057659993368,0.004923605765999336,-1.1991511388346872e-11,-1.4819780419239965e-11,True,0.4950752046309488,0.08468239646635106,0.003,187.01186972019886,3.929062510380681e-17,9.801643922769772,11.820369129301094,13,0,0,80,0.1,0.5,80,10,15.180007588536967,0.32547527556001427,7.26409069263757,13.026929921118937,-7.332240886143058,13.648778077994685,-15.235050431433242,-0.07892119951125949,-7.7179664387648055,-12.710865133396705,8.062118235850132,-13.204539221208904
estimated-subspace-empirical,14,25,0.65,0.195,0.205,0.32037332156117226,0.31206120550360544,0.11706120550360544,0.31451776378137664,0.0024565582777711925,0.319973294314382,0.32063595979780546,0.00026263823663319474,0.010454367268734367,0.010507246319974432,0.005848762548660492,1.757856330114934e-05,0.46045016799619687,0.600220898991209,0.9993588757950298,1.0206640242859435,0.9679626678438827,0.005196179853002445,0.0015579782481998884,0.004557978248199907,-1.3167651856224695e-11,-1.4710787636679104e-11,True,0.5297058242089935,0.09104398468969893,0.003,237.53699949285757,2.8613079272610746e-17,9.708201731750604,11.618345638643397,13,0,0,80,0.1,0.5,80,10,15.264579333219514,0.329171958223361,7.302252579126016,13.09720507703066,-7.363916852651795,13.720384314059427,-15.316586022280534,-0.07337591474566427,-7.760516529811157,-12.785676292397971,8.115846686205401,-13.274434692764379
estimated-subspace-empirical,14,26,0.675,0.195,0.205,0.31206120550360544,0.3043367438688753,0.10933674386887532,0.30671342143290387,0.00237667756402854,0.31164619109076885,0.3123010822746952,0.00023987677108977534,0.011209857353752448,0.011268864115489653,0.0062229800590508505,1.2538734655644745e-05,0.46000301360646006,0.5990173036051253,0.9992974811659651,1.0139592718552288,0.9687938794496395,0.004815006871719006,0.001112691879222972,0.00411269187922297,-1.4313968693842637e-11,-1.4313968693842637e-11,True,0.5577205122545257,0.09580445161538066,0.003,257.85975378213504,6.952433221959954e-18,9.538296353540966,11.418711882839217,12,0,1,80,0.1,0.5,80,10,15.346594695422908,0.3293627508157412,7.338951634563828,13.168212579172781,-7.397171554156738,13.789189530795296,-15.39869915420021,-0.06272670004535608,-7.801125457785411,-12.859630776962497,8.172304981239687,-13.344585075685806
estimated-subspace-empirical,14,27,0.7000000000000001,0.195,0.205,0.30433674386887527,0.29722018573573217,0.10222018573573216,0.2996449607961038,0.0024247750603716423,0.30390366174645783,0.3045334907392175,0.0001967468703422126,0.012033025187913103,0.012095302135164356,0.006679166493958688,8.814706669631155e-06,0.45936235443525547,0.5973993948060634,0.9992360054940259,1.0073760475606583,0.9695663256131125,0.006439974115109928,0.002726279233750045,0.005726279233750034,-1.405338294774316e-11,-1.4643851865903132e-11,True,0.5841615300051206,0.10043520221974564,0.003,370.94371029717223,1.3878211317825933e-17,9.543259492306438,11.226814881113626,12,0,0,80,0.1,0.5,80,10,15.425289295005483,0.33172136721813483,7.376665778028525,13.234911974060507,-7.427505345214544,13.855380730518277,-15.475720657685859,-0.053067379566671756,-7.840173999486759,-12.933583865238663,8.229000132171057,-13.410486647117908
estimated-subspace-empirical,14,28,0.7250000000000001,0.195,0.205,0.2972201857357321,0.2905907001218825,0.09559070012188248,0.29310842213107063,0.0025177220091881503,0.2967718469993884,0.2973719319775308,0.00015174624179870033,0.012927303693485574,0.012995747046239686,0.007185195235264506,6.169736168597051e-06,0.4585778150486154,0.5954579113859219,0.9991732026871911,1.001144380363853,0.9702779814264267,0.004802477108256896,0.000906457320357122,0.0039064573203571205,-1.2496171763717613e-11,-1.4205480518145204e-11,True,0.6151591207088776,0.10638086224781965,0.003,238.05649179773107,1.9636933743427033e-17,9.427615947759792,11.039609678819971,12,0,0,80,0.1,0.5,80,10,15.504052167982657,0.3335504439260234,7.411536647014292,13.303262812631901,-7.459489650930636,13.917771044415268,-15.55262552817518,-0.04219588541832321,-7.881916784490891,-13.004971010966596,8.276849952869805,-13.472103868145263
estimated-subspace-empirical,14,29,0.75,0.195,0.205,0.2905907001218823,0.28453321759460626,0.08953321759460625,0.2869900713812187,0.002456853786612423,0.2901253402026533,0.2906962176657456,0.00010551754386328716,0.013608358173183965,0.013679995110024868,0.007523449368124367,1.072627659049861e-05,0.4576543157110895,0.5932594692174995,0.9991116901511614,0.9951111641140672,0.9709409299878118,0.008311631574621774,0.004360854868246485,0.00736085486824648,-2.9391830301050596e-12,-1.3258398907115052e-11,True,0.634691128525691,0.10934257089004674,0.003,273.715572025172,3.105893887528681e-17,9.38603902517103,10.857824499249174,12,0,0,80,0.1,0.5,80,10,15.580665141924273,0.3339785479985501,7.4432402160791,13.368718897907328,-7.492979651377796,13.97951200787064,-15.623811679561102,-0.031211982261852747,-7.921741962298509,-13.07372632324792,8.328565457840922,-13.535078192767248
