method,step,time_s,lambda_req,lambda_des,lambda2_pre,lambda2_post,connectivity_safety_margin,lambda3_post,fiedler_gap_post,exact_global_matrix_margin,minimum_local_matrix_margin,minimum_inner_local_matrix_margin,master_residual_eta_q,allocation_inner_iterations,control_correction,task_error,active_edge_count,edge_appearances,edge_disappearances,cumulative_edge_appearances,cumulative_edge_disappearances,consensus_step,consensus_contraction,resource_zero_sum_error,p1_x_m,p1_y_m,p2_x_m,p2_y_m,p3_x_m,p3_y_m,p4_x_m,p4_y_m,p5_x_m,p5_y_m,p6_x_m,p6_y_m
nominal,220,5.525,0.195,0.205,0.15822348531855732,0.15822174581763204,-0.036778254182367964,0.18323292569913657,0.02501117988150453,-0.14039912359796214,,,,,0.0,0.004212428820861393,6,0,0,0,9,0.1,0.9841778254182368,,19.970881968302834,1.0465137644201543,9.999112142998392,17.319021568154643,-9.079155513904208,17.81858268345172,-19.98611631796709,-0.6978515349132861,-10.597423198454168,-16.959501342598763,10.299839554664063,-17.141882374492045
nominal,221,5.550000000000001,0.195,0.205,0.15822174581763201,0.15822007152510498,-0.03677992847489503,0.1832317906559413,0.02501171913083633,-0.14040173380039098,,,,,0.0,0.004054462740079426,6,0,0,0,9,0.1,0.9841779928474895,,19.970946056991476,1.0465214607543984,9.999145437635953,17.319077309348845,-9.0791800571328,17.81864070782228,-19.986180093543325,-0.6978567273540379,-10.597459266012137,-16.95955611725131,10.29987410886416,-17.141937260448593
nominal,222,5.575,0.195,0.205,0.158220071525105,0.15821845999734585,-0.036781540002654156,0.1832306981608497,0.02501223816350384,-0.1404042461202201,,,,,0.0,0.003902420387326252,6,0,0,0,9,0.1,0.9841781540002654,,19.971007742354296,1.0465288684761085,9.999177483724605,17.319130960248263,-9.079203679990322,17.818696556278944,-19.98624147753545,-0.6978617250782615,-10.597493981036683,-16.959608837854386,10.299907367281753,-17.14199008818177
nominal,223,5.6000000000000005,0.195,0.205,0.15821845999734588,0.158216908882236,-0.03678309111776401,0.1832296466194859,0.025012737737249907,-0.1404066642280477,,,,,0.0,0.003756079622800879,6,0,0,0,9,0.1,0.9841783091117764,,19.97106711451601,1.0465359984082545,9.999208328084933,17.319182599238953,-9.079226416990684,17.818750310418483,-19.98630055962787,-0.6978665353878267,-10.597527394247807,-16.959659581434845,10.299939378508688,-17.142040934874956
nominal,224,5.625,0.195,0.205,0.15821690888223594,0.15821541591574742,-0.036784584084252586,0.18322863449717713,0.025013218581429714,-0.14040899165682483,,,,,0.0,0.0036152266369451234,6,0,0,0,9,0.1,0.9841784584084252,,19.97112426022166,1.046542860967945,9.999238015781748,17.319232301767492,-9.079248301353534,17.81880204877779,-19.986357426141826,-0.6978711653107832,-10.597559554463514,-16.95970842213104,10.299970189314612,-17.142089874817145
nominal,225,5.65,0.195,0.205,0.1582154159157474,0.1582139789186456,-0.0367860210813544,0.18322766031671972,0.02501368139807411,-0.14041123180701554,,,,,0.0,0.0034796556380599438,6,0,0,0,9,0.1,0.9841786021081355,,19.97117926296335,1.046549466181647,9.999266590189931,17.319280140451212,-9.079269365052776,17.818851846948622,-19.986412160161507,-0.6978756216116289,-10.597590508671132,-16.959755431301126,10.299999844715314,-17.142136979511502
nominal,226,5.675000000000001,0.195,0.205,0.15821397891864558,0.1582125957933196,-0.03678740420668042,0.1832267226562315,0.025014126862911906,-0.14041338795156955,,,,,0.0,0.0033491685516316913,6,0,0,0,9,0.1,0.984178740420668,,19.971232203102225,1.0465558236998354,9.99929409305781,17.31932618518429,-9.079289638863296,17.81889977768805,-19.98646484165545,-0.6978799108011928,-10.597620302095965,-16.959800677627335,10.30002838803849,-17.14218231777982
nominal,227,5.7,0.195,0.205,0.15821259579331956,0.15821126452072695,-0.036788735479273055,0.18322582014708175,0.025014555626354795,-0.14041546324069812,,,,,0.0,0.0032235747309468867,6,0,0,0,9,0.1,0.9841788735479273,,19.97128315798589,1.0465619428110915,9.99932056456814,17.31937050323988,-9.079309152405923,17.81894591102475,-19.98651554759337,-0.697884039146148,-10.597648978267367,-16.95984422721631,10.300055860987046,-17.142225955863076
nominal,228,5.7250000000000005,0.195,0.205,0.15821126452072698,0.15820998315745524,-0.036790016842544765,0.18322495147189918,0.02501496831444394,-0.14041746070647987,,,,,0.0,0.003102690678537395,6,0,0,0,9,0.1,0.9841790016842544,,19.97133220206142,1.0465678324556755,9.999346043396836,17.319413159368384,-9.079327934190701,17.81899031436132,-19.98656435205862,-0.6978880126781675,-10.597676579082341,-16.959886143695698,10.300082303700032,-17.14226795751821
nominal,229,5.75,0.195,0.205,0.15820998315745533,0.15820874983289085,-0.03679125016710916,0.18322411536265504,0.02501536552976419,-0.14041938326729098,,,,,0.0,0.0029863397780923993,6,0,0,0,9,0.1,0.9841791250167109,,19.971379406984116,1.0465735012385877,9.999370566769453,17.31945421589207,-9.079346011658549,17.81903305257277,-19.98661132635642,-0.6978918372027362,-10.597703144866752,-16.959926488307108,10.30010775481128,-17.142308384111278
nominal,230,5.775,0.195,0.205,0.1582087498328908,0.15820756274649658,-0.036792437253503424,0.183223310598817,0.025015747852320414,-0.140421233732069,,,,,0.0,0.002874352036416778,6,0,0,0,9,0.1,0.9841792437253504,,19.97142484172221,1.0465789574421407,9.999394170515599,17.319493732796115,-9.079363411221353,17.81907418810129,-19.986656539118055,-0.6978955183076335,-10.597728714434249,-16.95996531999559,10.300132251505858,-17.142347294707104
nominal,231,5.800000000000001,0.195,0.205,0.1582075627464966,0.1582064201651871,-0.036793579834812906,0.1832225360055716,0.02501611584038449,-0.1404230148044151,,,,,0.0,0.0027665638350507405,6,0,0,0,9,0.1,0.9841793579834813,,19.971468572657628,1.0465842090380604,9.999416889121264,17.31953176781626,-9.079380158300552,17.81911378104749,-19.986700056401126,-0.6978990613710973,-10.597753325142964,-16.960002695495756,10.300155829574388,-17.14238474615559
nominal,232,5.825,0.195,0.205,0.15820642016518707,0.15820532042080632,-0.03679467957919369,0.18322179045211412,0.025016470031307803,-0.14042472908654519,,,,,0.0,0.0026628176912359297,6,0,0,0,9,0.1,0.9841794679579193,,19.971510663682967,1.0465892636991332,9.999438755779217,17.31956837652315,-9.079396277364282,17.81915188925821,-19.986741941786086,-0.6979024715696811,-10.597777012950102,-16.960038669414665,10.300178523465348,-17.142420793174754
nominal,233,5.8500000000000005,0.195,0.205,0.1582053204208063,0.15820426190769565,-0.03679573809230435,0.18322107285000125,0.025016810942305595,-0.14042637908309386,,,,,0.0,0.002562962027812781,6,0,0,0,9,0.1,0.9841795738092305,,19.971551176294856,1.0465941288104157,9.999459802437496,17.319603612403533,-9.079411791963121,17.81918856841103,-19.98678225646911,-0.6979057538858181,-10.597799812464473,-16.960073294311616,10.300200366335398,-17.142455488430702
nominal,234,5.875,0.195,0.205,0.1582042619076956,0.15820324308035555,-0.03679675691964446,0.18322038215156583,0.02501713907121028,-0.14042796720476958,,,,,0.0,0.002466850951769558,6,0,0,0,9,0.1,0.9841796756919644,,19.9715901696838,1.046598811480025,9.99948005984609,17.3196375269384,-9.079426724764504,17.819223872095616,-19.986821059351517,-0.6979089131151,-10.597821756997055,-16.96010662077493,10.300221390097821,-17.14248888261455
nominal,235,5.9,0.195,0.205,0.15820324308035552,0.15820226245119326,-0.03679773754880675,0.18321971734839138,0.025017454897198116,-0.14042949577188135,,,,,0.0,0.002374344041078443,6,0,0,0,9,0.1,0.9841797737548806,,19.971627700820658,1.046603318549524,9.99949955760186,17.31967016967821,-9.079441097585836,17.81925785189203,-19.986858407125833,-0.6979119538732838,-10.597842878609665,-16.96013869749587,10.300241625469154,-17.142521024516505
nominal,236,5.925000000000001,0.195,0.205,0.15820226245119323,0.15820131858835454,-0.03679868141164547,0.1832190774698416,0.02501775888148705,-0.14043096701772498,,,,,0.0,0.0022853061395369215,6,0,0,0,9,0.1,0.9841798681411645,,19.971663824539885,1.0466076566039169,9.99951832419179,17.31970158831528,-9.079454931426367,17.819290557446077,-19.986894354358615,-0.6979148806030356,-10.597863208161803,-16.960169571339776,10.30026110201406,-17.142551961097137
nominal,237,5.95,0.195,0.205,0.15820131858835457,0.15820041011363736,-0.036799589886362644,0.1832184615816476,0.025018051468010227,-0.1404323830918485,,,,,0.0,0.002199607159304163,6,0,0,0,9,0.1,0.9841799589886363,,19.97169859361964,1.04661183198127,9.999536387034597,17.319731828753458,-9.079468246497878,17.81932203654185,-19.986928953570168,-0.6979176975804218,-10.597882775355735,-16.960199287414536,10.300279848188532,-17.142581737555993
nominal,238,5.9750000000000005,0.195,0.205,0.15820041011363736,0.15819953570048284,-0.036800464299517166,0.18321786878454535,0.02501833308406251,-0.140433746063191,,,,,0.0,0.002117121890829784,6,0,0,0,9,0.1,0.9841800464299517,,19.9717320588589,1.0466158507819725,9.9995537725208,17.319760935175204,-9.079481062254208,17.81935233517153,-19.986962255311287,-0.6979204089211559,-10.597901608779896,-16.96022788913649,10.300297891381463,-17.142610397397643
nominal,239,6.0,0.195,0.205,0.1581995357004828,0.1581986940720417,-0.0368013059279583,0.18321729821296595,0.025018604140924244,-0.14043505792310737,,,,,0.0,0.0020377298199229367,6,0,0,0,9,0.1,0.9841801305927959,,19.97176426915169,1.0466197188776485,9.99957050605127,17.319788950106133,-9.079493397419675,17.8193814976026,-19.986994308237115,-0.6979230185866125,-10.59791973595065,-16.960255418293873,10.300315257954658,-17.14263798249523
centralized,0,0.025,0.195,0.205,0.9528077435349479,0.896612418347666,0.701612418347666,0.9059768403794936,0.009364422031827524,8.619696093004292e-16,,,,,8.112853587055184,19.097367513837092,15,0,0,0,0,0.1,0.9103387581652334,,12.222394968396902,0.11487388768775199,5.9665222056860365,10.57587652501618,-6.114387226490414,10.815160941951214,-12.276278725530563,-0.06440334919084492,-6.231385026009452,-10.331404481540847,6.13719835394749,-10.515599673923456
centralized,1,0.05,0.195,0.205,0.8966124183476663,0.8448847292449523,0.6498847292449523,0.8534456577396201,0.00856092849466783,-1.4433950652603903e-16,,,,,9.008422385306028,18.604948949834863,15,0,0,0,0,0.1,0.9155115270755048,,12.420469290721455,0.1374476461343557,6.061840385777452,10.74352204970115,-6.192722310729126,11.006133643427088,-12.474035837054902,-0.07467577359903806,-6.336908734104841,-10.493831982338353,6.259294584764962,-10.694445915200204
centralized,2,0.07500000000000001,0.195,0.205,0.8448847292449518,0.7972102936134001,0.6022102936134002,0.8050401304387202,0.007829836825320124,-2.7755575615628914e-17,,,,,9.65829980283927,18.147206189647555,15,0,0,0,0,0.1,0.92027897063866,,12.604868597151171,0.15809399013633907,6.149675696416509,10.898739197590688,-6.265942226527782,11.184555836976042,-12.657979140296042,-0.08367011176718975,-6.434140990469071,-10.643689640982748,6.374058041373653,-10.86134550388282
centralized,3,0.1,0.195,0.205,0.7972102936134003,0.7532290303445196,0.5582290303445196,0.7603915497602629,0.007162519415743307,1.5265566588595902e-16,,,,,10.12904030462592,17.718341735193132,15,0,0,0,0,0.1,0.924677096965548,,12.777896707063997,0.17694841302697017,6.231225757744752,11.043652854585362,-6.335076294524825,11.352547809352012,-12.8303703122316,-0.09150242802074325,-6.524364405641524,-10.783144126071097,6.482608526075824,-11.01835468360483
centralized,4,0.125,0.195,0.205,0.7532290303445198,0.7126240136109325,0.5176240136109325,0.7191760839031465,0.006552070292213941,7.563394355258879e-16,,,,,10.466140041683898,17.313914861513993,15,0,0,0,0,0.1,0.9287375986389067,,12.941321553866388,0.19411981213351845,6.307395843960775,11.179876874939914,-6.400903551199092,11.5117240462492,-12.992959447485122,-0.09823957452961345,-6.60856475845424,-10.913854420768535,6.585833588604665,-11.167044730229348
centralized,5,0.15000000000000002,0.195,0.205,0.7126240136109329,0.6751132849788172,0.48011328497881717,0.6811061411401294,0.005992856161312177,-2.2959417346920436e-16,,,,,10.701382698833868,16.930446544373932,15,0,0,0,0,0.1,0.9324886715021183,,13.096531220741996,0.20969372037476677,6.378885597867348,11.30867122379018,-6.464024771272058,11.663337237371856,-13.147132962011632,-0.10391353438898386,-6.687516284884426,-11.037123694299403,6.684451057753643,-11.308640057845597
centralized,6,0.17500000000000002,0.195,0.205,0.675113284978817,0.6404438580101599,0.4454438580101599,0.6459240465260303,0.005480188515870399,0.0,,,,,10.85751258599206,16.565157190855647,15,0,0,0,0,0.1,0.935955614198984,,13.244638449626084,0.22373608561639655,6.446247684143546,11.431044830122909,-6.524910042531003,11.808372967733481,-13.294012311823233,-0.10853171376527927,-6.7618401398654076,-11.15399991270087,6.779050698962575,-11.444108583066424
centralized,7,0.2,0.195,0.205,0.6404438580101601,0.6083872465186829,0.4133872465186829,0.6133973387285296,0.005010092209846717,6.334161008108321e-16,,,,,10.951203145430568,16.21578891800841,15,0,0,0,0,0.1,0.9391612753481318,,13.38655201059019,0.23629734600184243,6.509928615971723,11.547824231160318,-6.583930620652248,11.94761312309154,-13.43452122821254,-0.11208482988393546,-6.832045648110258,-11.265343856016809,6.870122421231473,-11.574221890685498
centralized,8,0.225,0.195,0.205,0.608387246518683,0.5787360439447402,0.3837360439447402,0.5833151855697222,0.004579141624981964,-6.873128348194927e-16,,,,,10.994973378884964,15.88048273402415,15,0,0,0,0,0.1,0.942126395605526,,13.523026232965295,0.24741682816865843,6.570298219293897,11.659700185983601,-6.641380485553979,12.081679069301018,-13.569432291548326,-0.11455353169563487,-6.898560465557953,-11.371875966335145,6.958075633063717,-11.699595903892572
centralized,9,0.25,0.195,0.205,0.57873604394474,0.5513012373007949,0.35630123730079494,0.5554855806603014,0.004184343359506459,-4.479586229191827e-16,,,,,10.99845275715034,15.557692246547083,15,0,0,0,0,0.1,0.9448698762699205,,13.654695664045386,0.25712758021299253,6.62767176994329,11.767259679377524,-6.697491011821589,12.211061561856477,-13.69939948176586,-0.11591452026236676,-6.961753495850677,-11.47420904990286,7.043252641512252,-11.820718757809214
centralized,10,0.275,0.195,0.205,0.551301237300795,0.525910045257273,0.330910045257273,0.529733097510784,0.0038230522535109834,4.2327252813834093e-16,,,,,10.969236556771541,15.246122294217004,15,0,0,0,0,0.1,0.9474089954742727,,13.782099184699556,0.2654617386719358,6.682327287115462,11.871007922033074,-6.752440949626554,12.336141935761615,-13.824980813662695,-0.11614665861435468,-7.021952935716899,-11.572871229998793,7.125937960026576,-11.937970245386145
centralized,11,0.30000000000000004,0.195,0.205,0.5259100452572728,0.5024041390788139,0.30740413907881387,0.5058970525359742,0.003492913457160296,1.109139087021299e-16,,,,,10.913479146300068,14.944685007100947,15,0,0,0,0,0.1,0.9497595860921186,,13.905696305789181,0.27245644996658347,6.734519434952071,11.971383298288202,-6.8063631586751026,12.457207691874785,-13.946653634794403,-0.11523732286073576,-7.079460833377445,-11.668321986789312,7.206364753959815,-12.051635835354716
centralized,12,0.325,0.195,0.205,0.5024041390788138,0.4806381499690736,0.2856381499690736,0.48382997694053215,0.0031918269714585334,-6.673337795196309e-16,,,,,10.836317066181236,14.65246833561684,15,0,0,0,0,0.1,0.9519361850030926,,14.025877411416849,0.2781602373362308,6.784490755412156,12.068767254822237,-6.859349044096908,12.574464699066239,-14.064824259217584,-0.11318901583682696,-7.134564836737618,-11.760963203108208,7.284719233532694,-12.161917425722045
centralized,13,0.35000000000000003,0.195,0.205,0.4806381499690736,0.46047839606086594,0.26547839606086593,0.46339632861749425,0.002917932556628311,2.985309497110921e-17,,,,,10.74218061649639,14.368713675512161,15,0,0,0,0,0.1,0.9539521603939134,,14.142969192045427,0.2826395431766989,6.832480419365586,12.163490586487944,-6.911451291905758,12.68804760673307,-14.179833124895762,-0.11002603439585151,-7.187547284096277,-11.851146607361,7.361143502534761,-12.268942431079145
centralized,14,0.375,0.195,0.205,0.46047839606086605,0.4418017828561942,0.2468017828561942,0.4444713947599275,0.002669611903733271,-6.674298145055133e-16,,,,,10.635032406697922,14.092800222064268,15,0,0,0,0,0.1,0.9558198217143806,,14.257236299793044,0.2859850124806081,6.8787303021457795,12.255837279020785,-6.962685235023795,12.798029550428184,-14.291956477640094,-0.10580076710665424,-7.238691420151899,-11.939178702108634,7.435737140935643,-12.372772346536136
centralized,15,0.4,0.195,0.205,0.44180178285619437,0.42449484619768946,0.22949484619768945,0.4269403476657724,0.0024455014680829223,-6.299703413651931e-16,,,,,10.518558117558367,13.824234316832591,15,0,0,0,0,0.1,0.9575505153802311,,14.368880272847184,0.28831694972567024,6.923487973525486,12.346046882471002,-7.013028991942463,12.90443175638092,-14.401405615890205,-0.10059902995754995,-7.288284317809197,-12.025324070500643,7.5085576414506745,-12.473411500422927
centralized,16,0.42500000000000004,0.195,0.205,0.42449484619768946,0.4084529189300168,0.21345291893001678,0.4106974228455309,0.0022445039155141178,4.4279321011964324e-16,,,,,10.396325050846704,13.56264241740221,15,0,0,0,0,0.1,0.9591547081069983,,14.478036930175165,0.28978930401836983,6.967006165180142,12.434316218216143,-7.062422445748807,13.00723320197054,-14.508324893504618,-0.09454375005479708,-7.336616078952859,-12.109807774779894,7.579619773950651,-12.570816286212505
centralized,17,0.45,0.195,0.205,0.4084529189300167,0.3935794119110098,0.1985794119110098,0.39564519205792564,0.00206578014691583,-1.137164632000982e-16,,,,,10.27191587324712,13.30776648334813,15,0,0,0,0,0.1,0.960642058808899,,14.584773630544188,0.29059151488528323,7.009538451907096,12.520801012136609,-7.110765234582201,13.106380120647543,-14.61278986752659,-0.08779628602149117,-7.3839750860141535,-12.192817350241693,7.648894077355098,-12.664904794991815
centralized,18,0.47500000000000003,0.195,0.205,0.3935794119110099,0.37978520632146684,0.18478520632146683,0.38169390601087355,0.001908699689406712,-1.162728157388826e-16,,,,,10.14903736478397,13.059460570593682,15,0,0,0,0,0.1,0.9620214793678533,,14.689087906874551,0.29094755444487624,7.051331230512152,12.60561779601654,-7.157914258696364,13.201794932495831,-14.714807069810535,-0.08055470656071824,-7.4306394540209695,-12.274504650895684,7.716305017886472,-12.755566529701952
centralized,19,0.5,0.195,0.205,0.3797852063214668,0.3669892031865153,0.17198920318651528,0.3687616393489003,0.0017724361623850382,-3.4021815010030383e-16,,,,,10.031596754593904,12.817687318394293,14,0,1,0,1,0.1,0.9633010796813485,,14.790908916978145,0.2911114985275671,7.092612536619755,12.688846175879467,-7.2036817652248235,13.293384203103317,-14.81431674817691,-0.07304840803042255,-7.476865321670375,-12.354987562715495,7.781729877741568,-12.842671838307998
centralized,20,0.525,0.195,0.205,0.36698920318651523,0.35512647287213406,0.16012647287213405,0.35677943337016593,0.0016529604980318746,-3.6255181908720497e-16,,,,,9.92167617843866,12.58243979697954,14,0,0,0,1,0.1,0.9644873527127866,,14.890104494735455,0.291300647276002,7.133525772724986,12.77056170032419,-7.247893904584481,13.38113898301159,-14.911195882789606,-0.06547008379848322,-7.522821162400472,-12.434375859117592,7.84505389747145,-12.926180384306388
centralized,21,0.55,0.195,0.205,0.3551264728721341,0.34412841739058464,0.14912841739058463,0.3456764223338963,0.0015480049433116427,-2.7542103893715154e-16,,,,,9.8150935329189,12.35351988413938,14,0,0,0,1,0.1,0.9655871582609415,,14.986497300944217,0.29151018014010505,7.173960812225465,12.850924854656991,-7.2905732501569,13.465418473211301,-15.005255512100266,-0.05778923848143239,-7.568423417821167,-12.512841471505878,7.906338536497581,-13.006444644758865
centralized,22,0.5750000000000001,0.195,0.205,0.34412841739058453,0.3339343254926887,0.1389343254926887,0.33538653176906436,0.001452206276375656,-1.7854685655030962e-16,,,,,9.714688134341337,12.13080351960673,13,0,1,0,2,0.1,0.9666065674507311,,15.079869329026998,0.2917159475212236,7.213743401515875,12.930062335674188,-7.331742590959614,13.54661252048534,-15.096260869669779,-0.04995533380162642,-7.613524688863189,-12.590520858086332,7.965639720929055,-13.083850926777906
centralized,23,0.6000000000000001,0.195,0.205,0.33393432549268864,0.32449359064682776,0.12949359064682775,0.3258495014072723,0.0013559107604445564,-1.7264393399483367e-16,,,,,9.617883362504106,11.914099691719546,13,0,0,0,2,0.1,0.9675506409353172,,15.170232086534517,0.2918853446546248,7.252725758243593,13.007974869741735,-7.371485288753449,13.625032170164111,-15.184203428702448,-0.041913921692140414,-7.658007101436539,-12.667423624142016,8.023072864769446,-13.158703829399485
centralized,24,0.625,0.195,0.205,0.3244935906468277,0.31574994661235517,0.12074994661235516,0.3170081506931885,0.001258204080833325,-5.898059818321144e-17,,,,,9.520642464091724,11.703116031292092,13,0,0,0,2,0.1,0.9684250053387645,,15.257886664137674,0.2919601181631452,7.29080065087088,13.084517459959224,-7.409979659119097,13.700891670669499,-15.269357078008698,-0.03359312947326212,-7.701797541986788,-12.743411175317387,8.078844546361582,-13.231206135024143
centralized,25,0.65,0.195,0.205,0.3157499466123551,0.3076514298574394,0.11265142985743937,0.30880978345454874,0.0011583535971093628,-3.053384351720709e-16,,,,,9.425966335802931,11.497645930592792,12,0,1,0,3,0.1,0.969234857014256,,15.343134145826113,0.29185143667537866,7.327823945288125,13.159479294708623,-7.44743106639792,13.774383615006457,-15.351984478172787,-0.024894976920051003,-7.744788679834218,-12.81827699799264,8.133179056211656,-13.301537305337332
centralized,26,0.675,0.195,0.205,0.30765142985743943,0.30015023831548937,0.10515023831548936,0.3012118678829129,0.0010616295674235054,-1.1496735851465464e-17,,,,,9.3366026754569,11.297556657040817,12,0,0,0,3,0.1,0.969984976168451,,15.426276300232963,0.29143963357361347,7.363622356042274,13.232595974909826,-7.484072973430006,13.845679283685,-15.432335597181138,-0.015696205842977328,-7.786847268270982,-12.891759204834802,8.186317870918321,-13.36985239283049
centralized,27,0.7000000000000001,0.195,0.205,0.30015023831548926,0.2932021176735111,0.09820211767351111,0.2941748327101569,0.0009727150366457549,-1.871132145040606e-16,,,,,9.244163384363775,11.102540430991503,12,0,0,0,3,0.1,0.9706797882326489,,15.507537023672832,0.29068095520702486,7.398187933875836,13.30388241228405,-7.520036821365621,13.914924687922126,-15.510586571238017,-0.005946527703736824,-7.828001482243245,-12.963884075170386,8.238399829797968,-13.436275917203664
centralized,28,0.7250000000000001,0.195,0.205,0.293202117673511,0.28676594959664964,0.09176594959664963,0.2876570218357577,0.0008910722391080594,2.765884028890091e-16,,,,,9.144041992995453,10.912201201139382,12,0,0,0,3,0.1,0.971323405040335,,15.587095380250581,0.2895785916132653,7.431599376828538,13.37350038945929,-7.555392310182319,13.982252796579457,-15.586870612869907,0.00435990791492368,-7.868364488780781,-13.03483110911456,8.2895015705349,-13.500916136192041
centralized,29,0.75,0.195,0.205,0.2867659495966495,0.2808037105481981,0.08580371054819808,0.2816199239238091,0.0008162133756109968,-1.288924837128157e-16,,,,,9.036436052352952,10.726161687500936,12,0,0,0,3,0.1,0.9719196289451801,,15.665124694515315,0.2881379213261722,7.4639327091138625,13.441605996179979,-7.5902046544522435,14.047790431810544,-15.66130960966502,0.015225980235867928,-7.908048674536196,-13.104776440846722,8.339690866463506,-13.563872652455267
centralized,30,0.775,0.195,0.205,0.28080371054819814,0.275280230460465,0.08028023046046501,0.27602792608172005,0.0007476956212550401,1.9148345393084072e-16,,,,,8.92142835936058,10.544059757532683,12,0,0,0,3,0.1,0.9724719769539535,,15.74179375278386,0.28636751263901483,7.49526232197775,13.508351107166527,-7.624534300100763,14.111659588203525,-15.734015495967647,0.02665066210274191,-7.947166720354202,-13.173894416324876,8.389026573171257,-13.625237676395756
centralized,31,0.8,0.195,0.205,0.275280230460465,0.27016297157097174,0.07516297157097174,0.2708480879779702,0.0006851164069984761,-2.0487853933160176e-16,,,,,8.79899465148229,10.36554514934558,12,0,0,0,3,0.1,0.9729837028429028,,15.817267771293583,0.28428027079070023,7.525661997068718,13.573884707249093,-7.658436425155375,14.173978648000158,-15.805091613164251,0.038627917717090995,-7.98583251273078,-13.24235890212212,8.437558434266727,-13.685097280895913
centralized,32,0.8250000000000001,0.195,0.205,0.27016297157097185,0.2654218254011389,0.0704218254011389,0.26604993427919116,0.0006281088780522581,4.732089798135283e-17,,,,,8.669009026232734,10.190276479382836,12,0,0,0,3,0.1,0.9734578174598861,,15.891709132931645,0.2818947331343875,7.555205936135385,13.638354075228195,-7.691960227562802,14.234863513131035,-15.874634142759083,0.0511454144982736,-8.02416185920066,-13.310344283353261,8.48532677509994,-13.743532705427333
centralized,33,0.8500000000000001,0.195,0.205,0.26542182540113896,0.26102892606018185,0.06602892606018185,0.26160526354307795,0.0005763374828960943,1.4091259529728217e-16,,,,,8.531248049074298,10.017918500759114,12,0,0,0,3,0.1,0.9738971073939818,,15.965277881486093,0.2792364957385334,7.583969817068474,13.701905827134444,-7.725148013585715,14.294428663712,-15.942733697880731,0.06418303599954164,-8.062272952377153,-13.37802607841104,8.53236211938429,-13.800621762482608
centralized,34,0.875,0.195,0.205,0.26102892606018174,0.2569584782038105,0.06195847820381051,0.2574879719109118,0.0005294937071012584,-1.8256497056679902e-16,,,,,8.385394790641303,9.848139614117898,12,0,0,0,3,0.1,0.974304152179619,,16.038131947727283,0.2763397274608087,7.612031891722598,13.764686808879297,-7.758034116958303,14.352788138639932,-16.00947715681428,0.07771119233233034,-8.100286501080342,-13.44558106423948,8.578684771219732,-13.856440390695424
centralized,35,0.9,0.195,0.205,0.2569584782038106,0.25318659807756144,0.058186598077561436,0.25367389010741187,0.00048729202985042797,-1.1324277273974453e-16,,,,,8.231044539128524,9.680609681398114,12,0,0,0,3,0.1,0.9746813401922438,,16.11042706282989,0.27324868938939034,7.639474134227572,13.826844817032164,-7.790643702010403,14.410056414599135,-16.074949812146258,0.09168893939288693,-8.138325416178752,-13.513186768210778,8.624304412751512,-13.91106438278949
centralized,36,0.925,0.195,0.205,0.25318659807756155,0.24969116614616735,0.05469116614616734,0.2501406323747264,0.0004494662285590423,-2.581294815565411e-16,,,,,8.067714736831318,9.514998262273814,12,0,0,0,3,0.1,0.9750308833853832,,16.18231628842695,0.2700191275761735,7.666383437521495,13.888529113357754,-7.822991532165078,14.466349131971455,-16.139237885025043,0.10606194021616286,-8.176513903458869,-13.581020142333601,8.669219773693847,-13.964571287977636
centralized,37,0.9500000000000001,0.195,0.205,0.2496911661461674,0.2464516898822905,0.051451689882290486,0.24686745603302948,0.0004157661507389887,-3.6742835547932726e-16,,,,,7.894862875288455,9.350973493515907,12,0,0,0,3,0.1,0.975354831011771,,16.253949054626315,0.2667193460277324,7.692852837368302,13.949890681205492,-7.855080815160345,14.52178357582525,-16.20243140786248,0.12076033315793087,-8.214975777095628,-13.649255194724773,8.71341843040489,-14.01704244178671
centralized,38,0.9750000000000001,0.195,0.205,0.24645168988229058,0.24344917540391658,0.04844917540391658,0.24383513036165724,0.00038595495774065847,-8.748967975744326e-17,,,,,7.711917732128572,9.188201975626825,12,0,0,0,3,0.1,0.9756550824596083,,16.325469542501693,0.26343069932304886,7.718982712401782,14.011082144812525,-7.886902261477763,14.576478762741543,-16.26462740059333,0.1356966145876607,-8.25383176804105,-13.718059315818182,8.75687678540418,-14.06856500468061
centralized,39,1.0,0.195,0.205,0.24344917540391664,0.2406660068662323,0.04566600686623229,0.2410258134324903,0.000359806566258003,-4.671349833539403e-17,,,,,7.518331484145765,9.026350232311062,12,0,0,0,3,0.1,0.9759333993133767,,16.39701417106653,0.26024717994374774,7.744881859322778,14.072257227136376,-7.918433502484027,14.630554905459158,-16.325933143916668,0.1507637002410369,-8.293195567934989,-13.787588008442064,8.799560258759557,-14.119233787158494
centralized,40,1.0250000000000001,0.195,0.205,0.24066600686623218,0.23808583288857155,0.04308583288857154,0.23842293544159,0.0003371025530184424,5.441024746563672e-17,,,,,7.313662805570962,8.865088577474408,12,0,0,0,3,0.1,0.9761914167111428,,16.468707848497797,0.25727373223706684,7.770668266691236,14.13356954400483,-7.949638996215011,14.684131925452485,-16.386469176040542,0.16583339982869896,-8.333168332113239,-13.857977720033393,8.841423686187447,-14.16915249745417
