method,seed,step,time_s,lambda_req,lambda_des,lambda2_pre,lambda2_post,connectivity_safety_margin,lambda3_post,fiedler_gap_post,lambda2_estimate_mean,lambda2_estimate_max,maximum_unsafe_overestimation,subspace_sine_error,aligned_basis_spectral_error,maximum_aligned_row_error,procrustes_factor_disagreement,maximum_prenormalized_row_norm,minimum_local_gram_eigenvalue,minimum_exact_cross_singular_value,maximum_laplacian_eigenvalue,consensus_contraction,exact_global_matrix_margin,estimated_tightened_global_margin,estimated_untightened_global_margin,minimum_local_matrix_margin,minimum_inner_local_matrix_margin,solver_feasible,offline_total_spectral_error_bound,offline_maximum_local_error_bound,beta_total,master_residual_eta_q,resource_zero_sum_error,control_correction,task_error,active_edge_count,edge_appearances,edge_disappearances,consensus_rounds,consensus_step,diffusion_step,warmup_steps,allocation_inner_iterations,p1_x_m,p1_y_m,p2_x_m,p2_y_m,p3_x_m,p3_y_m,p4_x_m,p4_y_m,p5_x_m,p5_y_m,p6_x_m,p6_y_m
estimated-subspace-empirical,14,51,1.3,0.195,0.205,0.22261055286398715,0.22152067038190568,0.02652067038190567,0.22419420401182888,0.0026735336299232026,0.22160269720853557,0.222560453167958,0.0,0.028817098935553315,0.028889584498765067,0.0157750087240307,6.628616370947836e-05,0.4340584612399877,0.5434154373310368,0.9979579502418958,0.8951856452483871,0.9777389447136012,0.008083843244944504,0.0066267909579267115,0.0066267909579267115,-7.652795779325696e-12,-1.707351352051854e-11,True,1.0440474901481822,0.1827839293418125,0.0,633.4768053256659,6.938893903907228e-18,6.493008534856612,7.476283836384242,12,0,0,80,0.1,0.5,80,10,17.064187667942445,0.409970095940279,8.047274144464309,14.59772042059786,-8.04192075223959,15.14593217135291,-16.868635298009043,0.19746694421400351,-8.778205150400698,-14.555969478845313,9.15762319939245,-14.566456996802069
estimated-subspace-empirical,14,52,1.3250000000000002,0.195,0.205,0.22152067038190573,0.22048477437737857,0.02548477437737856,0.22324145380687757,0.002756679429499004,0.22047531293954456,0.2215063927922527,0.0,0.029757464183139792,0.029828561231378583,0.016312829489165827,6.0260316161545446e-05,0.4334112800781681,0.5420984324917368,0.9979082471989735,0.8917223692080137,0.9778479329618094,0.004769071166685756,0.002601511293846752,0.002601511293846752,-7.783861087266424e-12,-1.8426654160502118e-11,True,1.0629095808082138,0.185330585462027,0.0,1044.3394913822187,1.3904866443919908e-17,6.513747390689747,7.355278407651217,11,0,1,80,0.1,0.5,80,10,17.118349546253672,0.4181455295039877,8.056515123502688,14.648886981489314,-8.052562429163027,15.188209438357331,-16.929476788977333,0.20113361907824892,-8.80033674573452,-14.596272236400937,9.175969025684205,-14.611622178827952
estimated-subspace-empirical,14,53,1.35,0.195,0.205,0.2204847743773786,0.21950438766280347,0.024504387662803467,0.22227795688557953,0.002773569222776051,0.2194298708762682,0.2205872141584519,0.0001024397810732991,0.030285477209326245,0.03035469704124547,0.016461599693014892,6.143429698675947e-05,0.4328042646302821,0.5408119475691273,0.9978608799961979,0.8885888349696407,0.9779515225622621,0.00644834536632636,0.0048613315625555716,0.0048613315625555716,-1.0456577807695672e-11,-1.8285506528370647e-11,True,1.0769912944859807,0.18629507068323006,0.0,662.2456879446578,1.5521898148890684e-17,6.318231412554963,7.2288091921355635,10,0,1,80,0.1,0.5,80,10,17.181096857627434,0.4213681269947924,8.080436640236993,14.689964920956793,-8.065543374413103,15.229244277903948,-16.964598543859505,0.19354255914254345,-8.85119883318882,-14.672476854322163,9.191575248868991,-14.639054453895344
estimated-subspace-empirical,14,54,1.375,0.195,0.205,0.21950438766280345,0.2188103796473176,0.02381037964731758,0.22134463459313583,0.002534254945818243,0.21842171655547812,0.2196471522154054,0.00014276455260195386,0.03107831510704473,0.031146445046584686,0.016991698732381138,5.824104681190841e-05,0.4322388523343968,0.5396144523841901,0.9978183286714959,0.8853714365886076,0.9780495612337197,0.010751311371199957,0.009483447400612703,0.009483447400612703,-1.601079122666081e-11,-1.7988769480074645e-11,True,1.0876352995632372,0.18951116406321208,0.0,872.9444581789696,6.952433221959954e-18,6.9379179773985244,7.123212907560307,9,0,1,80,0.1,0.5,80,10,17.225980495916083,0.4151365666599764,8.094975344639794,14.732603218177555,-8.0933177674346,15.257568773063278,-16.99429626617577,0.19623185311612895,-8.90022144605307,-14.735922786061638,9.21048925238885,-14.664013654068397
estimated-subspace-empirical,14,55,1.4000000000000001,0.195,0.205,0.2188103796473176,0.2179718102103849,0.022971810210384885,0.2205466073323858,0.002574797122000899,0.2176562760641051,0.2188994453758977,8.906572858011219e-05,0.031828844349392454,0.031894185946814584,0.017559690799201576,5.701947454015101e-05,0.4316954640580881,0.5387623976868624,0.9977728991315744,0.8825782315960784,0.9781189620352683,0.006274953346129416,0.004331857463611552,0.004331857463611552,-6.164958072614634e-12,-1.885176589345125e-11,True,1.1128508843267537,0.19810593695349601,0.0,604.5907715892242,1.962885079083901e-17,6.391940348331812,7.012500132729531,9,0,0,80,0.1,0.5,80,10,17.267859223719523,0.41750818941582846,8.11417437912693,14.789275434078215,-8.096449139543864,15.294262143226087,-17.031626398579103,0.18793211689423778,-8.9224910096873,-14.789289075758052,9.231507330153825,-14.701791973850575
estimated-subspace-empirical,14,56,1.425,0.195,0.205,0.21797181021038495,0.2171921836981328,0.022192183698132806,0.21959715780478323,0.002404974106650415,0.21680168652365384,0.2181734718423656,0.00020166163198065412,0.03258775592871423,0.03265184803112694,0.01791198629932929,5.8107218150016956e-05,0.43116390755940276,0.537675328779308,0.9977340725336696,0.8797809798513129,0.9782028189789616,0.006212269699875828,0.004146882355283426,0.004146882355283426,-1.5716332805711344e-11,-1.8315644330451608e-11,True,1.1431446007952537,0.20248935640522694,0.0,930.5626027769105,1.5540063044689707e-17,6.048853783513153,6.894273296767925,9,0,0,80,0.1,0.5,80,10,17.32672667039001,0.411947107706315,8.138988183744102,14.845418196346506,-8.10491318336862,15.33029259826261,-17.08227648669373,0.1887325487336671,-8.951055704279774,-14.84594901809838,9.251810888734596,-14.71999920949607
estimated-subspace-empirical,14,57,1.4500000000000002,0.195,0.205,0.21719218369813284,0.21653080227216917,0.021530802272169164,0.2187958990336844,0.002265096761515234,0.21596256551203327,0.21744267776117052,0.0002504940630376762,0.03332214963738171,0.03338693174068318,0.01836026342507545,6.27509536703474e-05,0.43053871741840527,0.5366546543759331,0.9976933585054903,0.8767162680773044,0.9782807816301867,0.008273784282385836,0.006238590128523456,0.006238590128523456,-4.906538933386797e-18,-1.8050734773581754e-11,True,1.1517426597652558,0.20633120407841446,0.0,1080.4378662832557,4.3885418357208765e-17,6.433633535455742,6.791058274092679,9,0,0,80,0.1,0.5,80,10,17.373775897816667,0.40457750097936646,8.164216641453494,14.902395752013211,-8.109705224293037,15.356213122690507,-17.12538780395235,0.18198161438034932,-8.97293012263776,-14.89808651667986,9.266217551665585,-14.737677715409383
estimated-subspace-empirical,14,58,1.475,0.195,0.205,0.2165308022721692,0.21604719639452385,0.02104719639452385,0.21800077137463636,0.0019535749801125046,0.21524388282048623,0.2168165442058308,0.0002857419336615985,0.033952459307841805,0.03401760525558472,0.018731605915012828,6.783884201301489e-05,0.429952776248254,0.5357708273567419,0.9976486495954838,0.8740500324730363,0.9783469197727831,0.008750101175214575,0.007424390507806697,0.007424390507806697,-1.7807437524072748e-11,-1.8286695137427258e-11,True,1.1664917449263612,0.2077667725586692,0.0,1256.9909579106604,1.962615573354719e-17,7.026043738550893,6.701524265862113,9,0,0,80,0.1,0.5,80,10,17.427052266026784,0.40347762335326576,8.183150115883198,14.957071021512085,-8.12418084498945,15.397352463134506,-17.142668567761362,0.19569578209145083,-9.005492420191619,-14.938629185036262,9.287532044542107,-14.735082919820341
estimated-subspace-empirical,14,59,1.5,0.195,0.205,0.21604719639452383,0.21563185250902495,0.02063185250902494,0.21741099992545118,0.0017791474164262355,0.21461938718797494,0.21608739383434955,4.0197439825723214e-05,0.03487229429210413,0.034934854927787376,0.01935766207453468,6.428478654134467e-05,0.42939515356352626,0.5351012657194738,0.9976092673530075,0.8716579239372726,0.9783952803605476,0.012671064341589829,0.010691695175766102,0.010691695175766102,-1.7761260016224533e-11,-1.8552550889664545e-11,True,1.1815571183649176,0.21426960490844546,0.0,1245.5891759891165,1.3904866443919908e-17,7.4622847926925875,6.627992028494853,9,0,0,80,0.1,0.5,80,10,17.464641494093453,0.3882943793251599,8.214430558302082,15.011678212341057,-8.113555775925013,15.401426956578572,-17.179605576563077,0.18249065210405305,-9.004093853802827,-14.970934012959777,9.304956179656159,-14.745572177997428
estimated-subspace-empirical,14,60,1.5250000000000001,0.195,0.205,0.21563185250902492,0.21505151226595115,0.020051512265951144,0.2170589435493771,0.0020074312834259533,0.2141056816740926,0.21554160655795254,0.0,0.03545130813139614,0.03551393183188563,0.01967211753847486,7.500518446863034e-05,0.42887290196123096,0.5345107590081455,0.997573254574258,0.8697494063167894,0.9784368147490975,0.007997836688334127,0.006343881269315421,0.006343881269315421,-1.841472774431913e-11,-1.841472774431913e-11,True,1.193513259483415,0.21701072768312166,0.0,1486.3640763302742,2.8609792490763984e-17,7.372025841648174,6.553873968318575,9,0,0,80,0.1,0.5,80,10,17.47259311042058,0.3955257011385443,8.233337076187633,15.071789120449337,-8.110282905887358,15.415778982873798,-17.23854715134338,0.17010594692066516,-9.011033632504303,-14.965109191116188,9.317938475831262,-14.777046661285787
estimated-subspace-empirical,14,61,1.55,0.195,0.205,0.2150515122659511,0.21442033468841887,0.01942033468841886,0.21644173812468448,0.002021403436265612,0.21357109035867053,0.2151583156385508,0.0001068033725997175,0.036119784975520895,0.036180851990012974,0.019969117539474807,7.10646028918929e-05,0.42850388675498313,0.5337374000234676,0.9975449305397788,0.8679933814027072,0.9784948487734049,0.0030829388541690583,0.002027364464666588,0.002027364464666588,-1.8063129380909525e-11,-1.855236827441862e-11,True,1.232500234978171,0.22489900479666686,0.0,1605.5153178048593,6.952433221959954e-18,6.3055822355949145,6.45647157815206,9,0,0,80,0.1,0.5,80,10,17.48777597111866,0.40970079938813575,8.25899357235868,15.143085641030252,-8.123715924387339,15.446105410573885,-17.287222481811202,0.173475864327605,-9.051613441466117,-14.983178256369236,9.336010611722108,-14.79898903616806
estimated-subspace-empirical,14,62,1.5750000000000002,0.195,0.205,0.21442033468841887,0.21397294518888363,0.018972945188883622,0.21612797060624245,0.002155025417358819,0.21289241404012435,0.21445933390574096,3.8999217322088775e-05,0.03700198719728896,0.03706091745655477,0.020589087919738007,6.234995712770676e-05,0.42809257176416476,0.5329115230835537,0.9975171031840337,0.8656040252588859,0.9785579665311581,0.007998271161622068,0.005957540945682114,0.005957540945682114,-1.8416418353640362e-11,-1.8416418353640362e-11,True,1.2384035725219313,0.21647919134125895,0.0,1919.5155108152496,1.3904866443919908e-17,7.589897175661117,6.396991211305118,8,0,1,80,0.1,0.5,80,10,17.51523332712508,0.41678391714139207,8.242306578442385,15.177749590539264,-8.139638892832679,15.477960579972091,-17.328782529391187,0.16926551012871438,-9.074733983716385,-14.991354719173756,9.319092170473493,-14.809174377905858
estimated-subspace-empirical,14,63,1.6,0.195,0.205,0.21397294518888366,0.21384950431815583,0.018849504318155824,0.21586252219693658,0.0020130178787807484,0.21246478516168021,0.21414406537998193,0.00017112019109827292,0.037621032707422,0.03767705223087922,0.020705846687061123,6.045510549761276e-05,0.4277515470401983,0.5322531402964856,0.9974794585094224,0.8641254522626833,0.9786027054811116,0.015249117059686883,0.012969149008676342,0.012969149008676342,-1.817748846043477e-11,-1.848787366009135e-11,True,1.2404791245355251,0.22111125678749902,0.0,1668.0944801652981,1.5540063044689707e-17,8.78198180740282,6.368732447061655,8,0,0,80,0.1,0.5,80,10,17.530101292457182,0.4187597855165627,8.228525979850343,15.217723802774872,-8.132110290703295,15.478569097459925,-17.34785287374931,0.17328869843706107,-9.09792525531866,-15.019955816390265,9.300046861412662,-14.795804720991546
estimated-subspace-empirical,14,64,1.625,0.195,0.205,0.21384950431815583,0.2136419389675927,0.018641938967592697,0.21529931993424978,0.0016573809666570738,0.21225332837586927,0.21380318802136722,0.0,0.03854415434043132,0.03859653371274641,0.02106647890077738,4.281252994085091e-05,0.4274110310627307,0.5320016400248753,0.997455111572885,0.863460308247624,0.9786150495681845,0.006633007663433293,0.006257706885832821,0.006257706885832821,-1.813066290612399e-11,-1.8653317859703587e-11,True,1.293005536710671,0.23772923941915952,0.0,2507.4790571036137,1.5540063044689707e-17,7.881645050788766,6.3097782363472605,8,0,0,80,0.1,0.5,80,10,17.510604970988467,0.4113028318143658,8.26716759651654,15.28029243109279,-8.127517303605535,15.471377207947977,-17.36656563163501,0.17247273129791063,-9.12827614424206,-15.051671084419457,9.337484980931809,-14.820350719258416
estimated-subspace-empirical,14,65,1.6500000000000001,0.195,0.205,0.21364193896759276,0.21316769177727843,0.018167691777278422,0.21502753812187309,0.0018598463445946567,0.2118649770284365,0.21325243063028004,0.0,0.039709948335728266,0.03976032632008944,0.022100899540414685,3.715757826920109e-05,0.42709490985938553,0.5316907360629455,0.9974403525669797,0.8620161881560754,0.9786358061032407,0.006586341976519742,0.004985080725012356,0.004985080725012356,-1.8225921212904912e-11,-1.837266536600728e-11,True,1.3491253876399045,0.24402056421900065,0.0,2604.78643932681,2.0304417714388973e-17,7.951573351137064,6.247179764286828,8,0,0,80,0.1,0.5,80,10,17.535626085320448,0.4114601561812148,8.300857934829668,15.34485237799845,-8.115828206830287,15.478620532008975,-17.42250595862284,0.15990111964104645,-9.107970942825615,-15.00723521337661,9.364436702687868,-14.851885044156889
estimated-subspace-empirical,14,66,1.675,0.195,0.205,0.21316769177727843,0.21275031674857917,0.01775031674857916,0.2147682383523081,0.002017921603728934,0.21142425664574083,0.21289856244488586,0.0,0.04005667558782733,0.04010511101334872,0.02217786380500728,6.178657206693149e-05,0.42681834701364085,0.5310413311401925,0.9974150249030902,0.8604254679200716,0.9786832308222722,0.007747723475962879,0.006694549159462442,0.006694549159462442,-1.7876119026068283e-11,-1.850669667673324e-11,True,1.3359861439127907,0.23824504390438828,0.0,2502.4574576260497,3.7407331837740725e-17,7.751602543507582,6.192383956238405,8,0,0,80,0.1,0.5,80,10,17.539851405921315,0.40934181177879403,8.325875724086206,15.392157614453788,-8.110510918814775,15.494119954367534,-17.4759019220447,0.14930367565008687,-9.098753275525475,-14.979529295034887,9.392603836220584,-14.880005003183431
estimated-subspace-empirical,14,67,1.7000000000000002,0.195,0.205,0.2127503167485792,0.2126816347702099,0.017681634770209897,0.21483363886163576,0.002152004091425852,0.21102584524950543,0.21258838868868596,0.0,0.0407554903709603,0.040803180181638664,0.022611520095281595,6.141612906287722e-05,0.42659465826305043,0.5304735192051924,0.997390976755701,0.859043735103717,0.9787249683251421,0.013080461889830992,0.013400669830275722,0.013400669830275722,-1.8546708581758958e-11,-1.8721970152459534e-11,True,1.3530735655842963,0.23620160443659324,0.0,2031.713796971765,1.3904866443919908e-17,9.697984325630578,6.190000596163705,8,0,0,80,0.1,0.5,80,10,17.504396565512096,0.39534664292665417,8.360026630844349,15.375228541296039,-8.100217637377225,15.494444356917056,-17.45704449873677,0.12090665181880389,-9.121713027046463,-15.005957655177333,9.420581071321815,-14.883904045705926
estimated-subspace-empirical,14,68,1.725,0.195,0.205,0.2126816347702099,0.2126856775288852,0.017685677528885196,0.21427104125461424,0.0015853637257290387,0.21097958018244486,0.21259591099773523,0.0,0.042087698156185814,0.04213547465606127,0.023847640765260386,5.145679782765867e-05,0.4266897715081211,0.5304619005760297,0.997366507615674,0.8591241466713546,0.978731836522979,0.006933350901668392,0.0052967454975112165,0.0052967454975112165,-1.862823164611323e-11,-1.862823164611323e-11,True,1.4070878860537979,0.2462574789895058,0.0,2395.2989357064757,3.104379629778137e-17,8.329024941127514,6.151037406600164,7,0,1,80,0.1,0.5,80,10,17.533825240668907,0.37181830785963865,8.376645513165252,15.415481356418002,-8.102141355177807,15.480304176517247,-17.490889219998955,0.1246104256778334,-9.14764844178272,-15.042582484399523,9.412434227639809,-14.851642734372804
estimated-subspace-empirical,14,69,1.75,0.195,0.205,0.2126856775288852,0.21248440579174166,0.017484405791741653,0.2141938669316708,0.001709461139929147,0.21072148834936832,0.21201112069395409,0.0,0.042714513181121454,0.042762107636781836,0.024281146708461352,5.931701187872386e-05,0.4263140338238456,0.5304129059776238,0.9973641343218401,0.857975639306242,0.9787314322471115,0.014831069856069266,0.014344984893629831,0.014344984893629831,-1.7800079938948122e-11,-1.8605892481008203e-11,True,1.412971617524559,0.25614144389048255,0.0,1890.9398463164741,1.962615573354719e-17,8.78319570308423,6.127025545898267,7,0,0,80,0.1,0.5,80,10,17.514974903902015,0.3721244488300242,8.413731298823093,15.464161382988218,-8.07912487393324,15.473706478422649,-17.511583543009223,0.10661563484078879,-9.139459177086279,-15.030278398018206,9.434213696232844,-14.865164308754869
estimated-subspace-empirical,14,70,1.7750000000000001,0.195,0.205,0.21248440579174163,0.21256371397885143,0.017563713978851425,0.21434613168920927,0.0017824177103578365,0.21053942700508224,0.2118760857218814,0.0,0.04338291569365337,0.04342981375483113,0.024675542512813415,6.165348737417586e-05,0.42619415766968466,0.530147726603689,0.9973465113271544,0.8573917886935518,0.9787515594208258,0.025769234012007026,0.024649350244073026,0.024649350244073026,-1.0393809681755588e-11,-1.8689697392625183e-11,True,1.5149941014394013,0.26504161866736414,0.0,3519.9471938434117,1.962615573354719e-17,11.710696860173345,6.147181722721438,7,0,0,80,0.1,0.5,80,10,17.46626485834115,0.34140796345520374,8.445758454648034,15.494921486243598,-8.049987071613868,15.39567590017093,-17.56594976398518,0.06994901985443142,-9.098264418782968,-14.974318896230596,9.459717145882871,-14.915763384827155
estimated-subspace-empirical,14,71,1.8,0.195,0.205,0.21256371397885143,0.21249991922752723,0.017499919227527222,0.21430220302574313,0.001802283798215898,0.21062863968925497,0.21198505337415505,0.0,0.04360329936496945,0.043648339707149465,0.02476211326933211,6.916189496081464e-05,0.4261988844381875,0.5302574196465419,0.9973373952091485,0.8577206474675205,0.9787436286021148,0.01973686263736712,0.019315817035748986,0.019315817035748986,-8.699089907529055e-12,-1.8706755281885785e-11,True,1.42614163083143,0.25690921048077514,0.0,1116.4084071662153,8.673617379884035e-19,9.322582241226321,6.1409265194502,7,0,0,80,0.1,0.5,80,10,17.459262942386122,0.3423976407876537,8.473880180698947,15.5370137818143,-8.031166623050483,15.395446901682043,-17.57336964652578,0.06584775928454455,-9.087471952806178,-14.948056343804586,9.478378494453676,-14.910524224971695
estimated-subspace-empirical,14,72,1.8250000000000002,0.195,0.205,0.21249991922752726,0.21217622276835588,0.01717622276835587,0.21420445760165782,0.002028234833301945,0.2105465110797539,0.2118828778409163,0.0,0.04419557488622679,0.04423903194350462,0.025129873383714484,6.530468589808729e-05,0.426128472439974,0.5301848300653046,0.9973444014340705,0.8574682314824269,0.9787500080772473,0.009175799290559734,0.0086489441959245,0.0086489441959245,-1.8767433375569587e-11,-1.8854947170632184e-11,True,1.4617012703146277,0.2599030354386076,0.0,1879.3491335280896,6.992893892674703e-18,8.360677932555312,6.108127686619657,7,0,0,80,0.1,0.5,80,10,17.447518391496452,0.34507327676804217,8.495993100192903,15.581736045204572,-8.018182222624173,15.405454916737511,-17.612296910936998,0.04768353964378472,-9.078385530952763,-14.925764549371696,9.491281718896904,-14.931775743535134
estimated-subspace-empirical,14,73,1.85,0.195,0.205,0.21217622276835585,0.2121672272081167,0.017167227208116698,0.2140002713365162,0.0018330441283994914,0.21028408916084862,0.2117663854162876,0.0,0.044737932975618094,0.044781163431019844,0.025340779364817566,6.640760139023025e-05,0.4260186500987113,0.5297270731154164,0.9973397627385558,0.856600675509757,0.9787823777231645,0.016104937592149194,0.01553351285868886,0.01553351285868886,-5.9323864405493414e-12,-1.875792588308076e-11,True,1.455279941087341,0.25661126134129886,0.0,1562.9530316235064,7.05981306231723e-18,8.882738708766198,6.095598236974877,7,0,0,80,0.1,0.5,80,10,17.442726673534317,0.34533433582686157,8.504085853955154,15.615222899975889,-8.026694988754299,15.416947746878913,-17.623111904145276,0.06156460315332057,-9.097496535477985,-14.921083892465974,9.49192344068186,-14.90787493635513
estimated-subspace-empirical,14,74,1.875,0.195,0.205,0.2121672272081167,0.21178481538116406,0.016784815381164053,0.2139061391647997,0.002121323783635637,0.21017387578211535,0.2114951776499803,0.0,0.04531444222385108,0.045356532099369476,0.025815861477397763,6.0280976025391604e-05,0.42587105386060986,0.529727060442767,0.9973248871780316,0.8561706619938922,0.9787832772791883,0.005823767857800652,0.005471838831822568,0.005471838831822568,-1.807950257799491e-11,-1.8655111199683738e-11,True,1.5057348653575855,0.2657423311021401,0.0,2168.8141439824535,2.0816681711721685e-17,8.250793117484372,6.058669470886007,7,0,0,80,0.1,0.5,80,10,17.434841904913416,0.36082873508988356,8.511883257522467,15.664023191005354,-8.02931642578197,15.445877966759197,-17.670769764188876,0.052102733207684306,-9.10326486300348,-14.884090038290973,9.492563274737632,-14.915229066366212
estimated-subspace-empirical,14,75,1.9000000000000001,0.195,0.205,0.211784815381164,0.21174916416308076,0.016749164163080754,0.21355009887548002,0.0018009347123992547,0.20987393213709704,0.211371981797386,0.0,0.04590239984573527,0.04594364444686778,0.02602666626898965,6.690866473490462e-05,0.42577107793421826,0.5291826166093127,0.9973177427779999,0.85521169409157,0.9788215184618836,0.008560711328072611,0.00750787436197193,0.00750787436197193,-1.8581712443827107e-11,-1.8581712443827107e-11,True,1.5232197585550087,0.26211695023379483,0.0,2585.6835598958,1.963094669071206e-17,8.480953193913583,6.029991530322135,7,0,0,80,0.1,0.5,80,10,17.46973668582545,0.3455689271709939,8.5144825473092,15.696876932692023,-8.022371681348874,15.439612741300401,-17.70693719366595,0.041528213540381206,-9.11313046166699,-14.909046260000814,9.466139705656147,-14.881776474275973
estimated-subspace-empirical,14,76,1.925,0.195,0.205,0.21174916416308073,0.21150865620660714,0.01650865620660713,0.21314034992941303,0.001631693722805888,0.2096773576446949,0.21104341110367839,0.0,0.04629462761323565,0.046336029226901124,0.0261447830842452,6.715130089295845e-05,0.4254469518867151,0.5290040285570785,0.9973013258420597,0.8544109058273035,0.9788250835836919,0.006474092773129824,0.0066029895047060175,0.0066029895047060175,-2.9132574916984104e-18,-1.8563299123186157e-11,True,1.5161983655508464,0.2561982176080687,0.0,841.8425298952708,1.553438879648335e-17,7.343632935419583,5.982624588648824,7,0,0,80,0.1,0.5,80,10,17.480227520408896,0.3236887964801134,8.521341895758434,15.709564324988419,-8.035532158893565,15.443603778445006,-17.730475871884934,0.02981148265243491,-9.14037408624738,-14.943573721744446,9.480214790418303,-14.897693570106597
estimated-subspace-empirical,14,77,1.9500000000000002,0.195,0.205,0.21150865620660717,0.21169956975147775,0.01669956975147774,0.21301763701856152,0.0013180672670837779,0.2093312406051698,0.21058062847606385,0.0,0.047252828807613,0.04729291572268744,0.026838886535665317,5.202995898536185e-05,0.425163869424907,0.5286522799293778,0.9972870339096301,0.8531928894313683,0.9788491343793393,0.019034804133593108,0.017286901702987165,0.017286901702987165,-8.051641429400333e-12,-1.8538053447080463e-11,True,1.5580534310972647,0.26766944434893764,0.0,1983.168124369657,6.992893892674703e-18,9.804240758718668,5.991866431533815,7,0,0,80,0.1,0.5,80,10,17.464097546753305,0.31668418620379285,8.492767795571469,15.718133466894745,-8.041040230986452,15.42247452487205,-17.748220710362837,0.03554522622264494,-9.176596015196402,-14.971737852613378,9.446325211948075,-14.874557112566299
estimated-subspace-empirical,14,78,1.975,0.195,0.205,0.21169956975147777,0.21142907920945145,0.01642907920945144,0.2127777068536015,0.0013486276441500578,0.20937255085419038,0.2104723025380616,0.0,0.04798505665468423,0.048022997205796975,0.027190020607737196,3.483962148493127e-05,0.4249650450541675,0.52879721314222,0.9972632551239866,0.8534187599166099,0.9788300430248522,0.005840953837327217,0.00616545209673224,0.00616545209673224,-1.8943028207594282e-11,-1.8943028207594282e-11,True,1.5871147004823816,0.27839221996440905,0.0,2533.028908036052,3.469446951953614e-18,8.156413866023739,5.958060945051888,7,0,0,80,0.1,0.5,80,10,17.42644771082153,0.3044139588529474,8.518745253475965,15.754510260624256,-8.047874732521096,15.430070448175492,-17.78422624754317,0.02415901234814958,-9.186268345819693,-14.974027915591689,9.47217881602081,-14.899454767410015
estimated-subspace-empirical,14,79,2.0,0.195,0.205,0.21142907920945148,0.21178079978903436,0.01678079978903435,0.21274078675097605,0.000959986961941689,0.20908862800993866,0.21015570954729967,0.0,0.04874311993702532,0.04878219967035081,0.027871756736545877,4.765652222610498e-05,0.42476974712369203,0.5285005741675973,0.9972642983054925,0.8524104603222411,0.9788570920790548,0.02156230311639729,0.020281731032797144,0.020281731032797144,-1.8796914468080184e-11,-1.8796914468080184e-11,True,1.6023237056572,0.27745359911296424,0.0,1890.0600284208042,0.0,10.529706140321919,5.987073457622403,7,0,0,80,0.1,0.5,80,10,17.424149745916306,0.3092843051312851,8.491379699874157,15.773647701179687,-8.040786151801846,15.427362887221165,-17.764001284713924,0.04537834507592904,-9.21071876362713,-14.987011642065033,9.438503779869754,-14.847800121505227
estimated-subspace-empirical,14,80,2.025,0.195,0.205,0.21178079978903444,0.21189581384837047,0.016895813848370467,0.21287539877290493,0.0009795849245344546,0.20925215692941343,0.21014047079994688,0.0,0.04942839426776137,0.04946441970752813,0.02812724028933976,3.0188090368242487e-05,0.42460632844780555,0.5288118939294131,0.9972446302150897,0.853127503789815,0.9788219200210966,0.024581548332107555,0.025165682478643914,0.025165682478643914,-5.857255983107906e-12,-1.811385065046874e-11,True,1.6558745682123182,0.2841510913844203,0.0,1235.3094451191016,7.152448122690996e-18,10.286967848981439,6.00245873208869,7,0,0,80,0.1,0.5,80,10,17.450246578319675,0.3072049736079914,8.474207904594058,15.73844447171729,-8.045298915567729,15.453975184327888,-17.718637148676873,0.040385120055426625,-9.236336320086888,-15.012625546441656,9.415506662439075,-14.799994056374645
estimated-subspace-empirical,14,81,2.0500000000000003,0.195,0.205,0.21189581384837056,0.2115371783674832,0.016537178367483196,0.21291243445616875,0.0013752560886855503,0.20936727773647465,0.21025076470304244,0.0,0.05009266395668286,0.0501273759598203,0.02850683556601081,2.839885672156654e-05,0.4245823129899223,0.5289504352002965,0.9972523882420523,0.8537240323889527,0.9788104186151629,0.006329964674648474,0.006967013714964332,0.006967013714964332,-9.506419183436919e-18,-1.8814564515258312e-11,True,1.649680603478863,0.28341566908043814,0.0,966.7382285515051,4.336808689942018e-19,8.082887888309358,5.970518346448455,7,0,0,80,0.1,0.5,80,10,17.481949490853356,0.3062193687620662,8.483517373786412,15.711635318658084,-8.044246870846548,15.485636349065558,-17.70521919287095,0.012635773348337983,-9.25579839900018,-15.03514755625555,9.420974415894436,-14.801456632867104
estimated-subspace-empirical,14,82,2.075,0.195,0.205,0.2115371783674833,0.21141473967359228,0.016414739673592277,0.21280175871992063,0.0013870190463283472,0.209167462876402,0.2102393627057156,0.0,0.05086552162486379,0.050899919292499776,0.028920943747169785,2.6732155677162036e-05,0.42456820963425984,0.5284988072306995,0.9972572592188519,0.8531823826278832,0.9788462821632516,0.014741832096404011,0.015345924918733149,0.015345924918733149,-1.803095436853049e-11,-1.873007207487329e-11,True,1.7006056526313411,0.29566557744926725,0.0,2114.4280895298034,1.5612511283791264e-17,8.883382863105563,5.950627163993417,7,0,0,80,0.1,0.5,80,10,17.53476002264363,0.30217228893249976,8.48906769582278,15.698418225239957,-8.042071935022868,15.521825440680882,-17.671072737016424,0.0023823969239614128,-9.27223179138794,-15.068849315046409,9.415434817752306,-14.764481251223446
