ros_time_s,elapsed_s,mode,computation_ms,minimum_separation_m,geofence_margin_m,car_1_world_x_m,car_1_world_y_m,car_1_local_x_m,car_1_local_y_m,car_1_yaw_rad,car_1_valid,car_1_mocap_age_s,car_1_reference_x_m,car_1_reference_y_m,car_1_world_cmd_x_mps,car_1_world_cmd_y_mps,car_1_body_cmd_x_mps,car_1_body_cmd_y_mps,car_1_yaw_rate_cmd_rps,car_2_world_x_m,car_2_world_y_m,car_2_local_x_m,car_2_local_y_m,car_2_yaw_rad,car_2_valid,car_2_mocap_age_s,car_2_reference_x_m,car_2_reference_y_m,car_2_world_cmd_x_mps,car_2_world_cmd_y_mps,car_2_body_cmd_x_mps,car_2_body_cmd_y_mps,car_2_yaw_rate_cmd_rps,car_3_world_x_m,car_3_world_y_m,car_3_local_x_m,car_3_local_y_m,car_3_yaw_rad,car_3_valid,car_3_mocap_age_s,car_3_reference_x_m,car_3_reference_y_m,car_3_world_cmd_x_mps,car_3_world_cmd_y_mps,car_3_body_cmd_x_mps,car_3_body_cmd_y_mps,car_3_yaw_rate_cmd_rps,car_4_world_x_m,car_4_world_y_m,car_4_local_x_m,car_4_local_y_m,car_4_yaw_rad,car_4_valid,car_4_mocap_age_s,car_4_reference_x_m,car_4_reference_y_m,car_4_world_cmd_x_mps,car_4_world_cmd_y_mps,car_4_body_cmd_x_mps,car_4_body_cmd_y_mps,car_4_yaw_rate_cmd_rps,minimum_local_gram_eigenvalue,procrustes_factor_disagreement,minimum_node_lambda2_estimate,maximum_node_lambda2_estimate,node_lambda2_estimate_disagreement,node1_lambda2_estimate,node2_lambda2_estimate,node3_lambda2_estimate,node4_lambda2_estimate,active_edge_count,communication_rounds,directed_messages,communication_bytes,maximum_node_bytes,virtual_communication_time_ms,estimator_time_ms,allocation_time_ms,maximum_local_solve_time_ms,total_local_solve_time_ms,parallel_local_solve_time_ms,controller_wall_time_ms,virtual_total_time_ms,deadline_miss,minimum_inner_local_margin,minimum_applied_local_margin,estimated_tightened_global_margin,estimated_untightened_global_margin,allocation_stationarity_residual,maximum_command_speed_mps,maximum_applied_command_speed_mps,saturated_node_count
1786206723.6716306,9.071320263,RUNNING,5.753160000040225,1.4271448521570183,0.5354249179363251,0.8823185563087463,-0.7000645399093628,0.8938847929239273,-0.7135961353778839,-0.011875724720369463,True,0.0024024280719459057,0.888019692938025,-0.7279540498112749,-0.011730199971804689,-0.028715828866781923,-0.01138835954690293,-0.028853105304547336,-0.002131515484086542,0.8821962475776672,0.7278937101364136,0.8937624841928482,0.7143621146678925,0.007527702299039492,True,0.022556426003575325,0.888019692938025,0.7279540498112749,-0.011485582509646486,0.027183870286764833,-0.011280626938204131,0.027269559315005742,0.003939292027543608,-0.9050567746162415,0.7261012196540833,-0.8934905380010605,0.7125696241855621,-0.011941348825391232,True,0.023084836080670357,-0.888019692938025,0.7279540498112749,0.010941690126071046,0.030768851251425477,0.010573497162066098,0.030897312956163162,-0.0005049880453082202,-0.9044114351272583,-0.7010434865951538,-0.8928451985120773,-0.7145750820636749,-0.001542410377434817,True,0.011461359448730946,-0.888019692938025,-0.7279540498112749,0.009651011148104738,-0.02675793549519989,0.009692271369107676,-0.026743017852398333,0.008369007199926226,0.06982074379010164,0.00020435184455075653,1.265458166623132,1.267031507071309,0.0015733404481770297,1.267031507071309,1.265458166623132,1.2654581666389282,1.2670315070555114,4,12,96,4288,1072,120.0,1.9993350001641375,2.7942240003540064,0.448983000296721,0.7775120002406766,0.448983000296721,5.571806999796536,125.57180699979654,0,0.38205765584683743,0.38205765584683743,1.5407672056243198,1.5657672056243204,0.0,0.03265643566201473,0.03265643566201473,0
1786206723.873138,9.271610068000001,RUNNING,5.4795780001768435,1.4388945029197047,0.5289601385593414,0.8800041079521179,-0.705515444278717,0.8915703445672989,-0.7190470397472382,-0.011053826863232244,True,0.0032718160655349493,0.8858148662379457,-0.7330986454447933,-0.011510956658706384,-0.028103211395110295,-0.01119961171382344,-0.028228732018573958,-0.003364362269792371,0.8797279596328735,0.7345714569091797,0.8912941962480545,0.7210398614406586,0.005861525658423415,True,0.0055282530374825,0.8858148662379457,0.7330986454447933,-0.010958660020217614,0.024117568008269474,-0.010817106830563254,0.024181387799057374,0.0064385569884677215,-0.902733564376831,0.7324971556663513,-0.8911673277616501,0.7189655601978302,-0.01395336575969563,True,0.004414916038513184,-0.8858148662379457,0.7330986454447933,0.010704923047408776,0.028266170493926213,0.010309485541899685,0.028412783737325174,0.0025130373561483765,-0.9023457765579224,-0.706397294998169,-0.8907795399427414,-0.7199288904666901,0.006991992562197946,True,0.011449998244643211,-0.8858148662379457,-0.7330986454447933,0.009929347409591394,-0.026339509956206486,0.00974494054068191,-0.026408291473929816,-0.00443259720952292,0.07125594024475852,0.0001487018260025903,1.2950360699020154,1.2954431997486022,0.00040712984658686224,1.2954431997486022,1.2950360699020154,1.2950360699096752,1.2954431997409408,4,12,96,4288,1072,120.0,1.889280999876064,2.6086470002155693,0.1725530000840081,0.483066000015242,0.1725530000840081,5.304496999997355,125.30449699999735,0,0.3960660873795803,0.3960660873795803,1.5949470428686137,1.6199470428686136,0.0,0.03036927088220713,0.03036927088220713,0
1786206724.0718436,9.470507833000001,RUNNING,6.133627000053821,1.4492734111701517,0.5244046747684479,0.8788127303123474,-0.7109811902046204,0.8903789669275284,-0.7245127856731415,-0.01262189668074028,True,0.012103087268769741,0.8836431042381113,-0.7381660901110735,-0.01347172537883412,-0.027306608875864002,-0.013126000242920443,-0.027474467976741433,-0.0010122575435303153,0.8789164423942566,0.7382922172546387,0.8904826790094376,0.7247606217861176,0.010851033107748695,True,0.005544350016862154,0.8836431042381113,0.7381660901110735,-0.01367914954265248,0.026810936649911854,-0.0133874235732854,0.026957788231330822,-0.001045704185520197,-0.9008404612541199,0.7391269207000732,-0.8892742246389389,0.7255953252315521,-0.01217095486467451,True,0.005341170821338892,-0.8836431042381113,0.7381660901110735,0.011262240801655166,0.025141529759042713,0.01095541779269236,0.025276736488060645,-0.00016057898638330292,-0.9008322954177856,-0.7106146812438965,-0.8892660588026047,-0.7241462767124176,0.008061368000628077,True,0.011097786948084831,-0.8836431042381113,-0.7381660901110735,0.011245909128986709,-0.028039626797311756,0.011019508417566042,-0.02812937214559083,-0.006036660367168116,0.0721423935637469,0.00010823363319419402,1.3119959005457036,1.312359999256123,0.0003640987104194249,1.312359999252685,1.311995900549141,1.3119959005457036,1.312359999256123,4,12,96,4288,1072,120.0,2.5100819998442603,2.672904999599268,0.17837699988376698,0.4739440000776085,0.17837699988376698,5.95438699974693,125.95438699974693,0,0.4055268772554937,0.4055268772554937,1.6440276491275339,1.6690276491275338,0.0,0.030448945350900713,0.030448945350900713,0
1786206724.272517,9.670318697,RUNNING,6.752763999884337,1.4588703043347222,0.5192677676677704,0.8770982027053833,-0.7155059576034546,0.8886644393205643,-0.7290375530719757,-0.01179073497911776,True,0.0015722409589216113,0.8814819691480709,-0.7432087386545012,-0.01436494034498681,-0.028342371165051006,-0.014029772195099757,-0.028509770369579447,-0.002259000095964097,0.8764574527740479,0.7442638278007507,0.8880236893892288,0.7307322323322296,0.01211250295583109,True,0.00558371189981699,0.8814819691480709,0.7432087386545012,-0.013083440482315911,0.024953012644543193,-0.012780244691453528,0.02510965154118251,-0.00293790895764379,-0.8992806077003479,0.7423298954963684,-0.8877143710851669,0.7287983000278473,-0.009641117256386604,True,0.006439179182052612,-0.8814819691480709,0.7432087386545012,0.012464803874192132,0.02882087725330784,0.0121863634174031,0.028939710570966188,-0.003955335398815162,-0.8990886807441711,-0.7165403962135315,-0.8875224441289902,-0.7300719916820526,0.00831730637074046,True,0.0024178209714591503,-0.8814819691480709,-0.7432087386545012,0.012080949961838616,-0.026273493944897197,0.011862009919698097,-0.026373064985283412,-0.00642056792233669,0.07310533814293416,0.00011872827934838904,1.3344544153128686,1.3355666533294794,0.001112238016610867,1.3344544153128686,1.3355666533294794,1.3355666533076707,1.334454415334683,4,12,96,4288,1072,120.0,2.094987999953446,3.507828999772755,0.4135569997743005,0.8594989994890057,0.4135569997743005,6.552626000029704,126.5526260000297,0,0.42031456139609835,0.42031456139609835,1.6933693164147496,1.7183693164147493,0.0,0.031774856638111595,0.031774856638111595,0
1786206724.4735713,9.872522004,RUNNING,5.7125829998767585,1.4697849090162352,0.5125367939472198,0.8738754987716675,-0.7208529710769653,0.8854417353868484,-0.7343845665454865,-0.01292474405546122,True,0.0109965018928051,0.879318836221748,-0.7482560488159213,-0.012245798330200897,-0.027742964540869774,-0.011886214787235441,-0.027898916758390718,-0.000557986481448905,0.8742708563804626,0.748931884765625,0.8858370929956436,0.7354002892971039,0.009308715324222758,True,0.005773898214101791,0.879318836221748,0.7482560488159213,-0.013036513547791229,0.02571151903763491,-0.012796610975987445,0.02583175650693627,0.0012677724897687077,-0.8969143629074097,0.7509948015213013,-0.8853481262922287,0.7374632060527802,-0.014422926175844642,True,0.006479308940470219,-0.879318836221748,0.7482560488159213,0.012058580140961395,0.021585685526282372,0.011746007989858838,0.021757354410812845,0.0032173779803718943,-0.8969451785087585,-0.7226381301879883,-0.8853789418935776,-0.7361697256565094,0.004874073608995487,True,0.011295045726001263,-0.879318836221748,-0.7482560488159213,0.012120211343659149,-0.024172646318823876,0.012002248585491525,-0.024231433757868726,-0.0012557187797192315,0.07434247128199717,0.00016992562096721018,1.3641496387205618,1.3650923478587071,0.0009427091381453145,1.3650923477596004,1.3641496388196759,1.3641496387205618,1.3650923478587071,4,12,96,4288,1072,120.0,1.8366069998592138,2.412027999980637,0.16093600015665288,0.44862900040243403,0.16093600015665288,5.090374000246811,125.09037400024681,0,0.43214574579810483,0.43214574579810483,1.74338744782001,1.7683874478200101,0.0,0.030325429234553444,0.030325429234553444,0
1786206724.6727705,10.071400180000001,RUNNING,5.36043600004632,1.481223589110333,0.5087630450725555,0.8715977072715759,-0.7270330190658569,0.8831639438867569,-0.740564614534378,-0.012279550359801963,True,0.0031592659652233124,0.8772175148151165,-0.7531591320980615,-0.011892858143280893,-0.02518903512736692,-0.011582659256144491,-0.025333171337595647,-0.0015257770249377921,0.8723053932189941,0.7547685503959656,0.8838716298341751,0.7412369549274445,0.006829263535508586,True,0.0058271801099181175,0.8772175148151165,0.7531591320980615,-0.013308230038117319,0.02384435434123411,-0.013145081585254868,0.02393468301053455,0.004986950172839967,-0.8946048021316528,0.7545062899589539,-0.8830385655164719,0.7409746944904327,-0.013941724521713623,True,0.006749467924237251,-0.8772175148151165,0.7531591320980615,0.011642101402710825,0.024368875215257546,0.011301236834462696,0.024528812656530657,0.002495575499175366,-0.8941643238067627,-0.7267172336578369,-0.8825980871915817,-0.740248829126358,0.003467132707514491,True,0.011201311834156513,-0.8772175148151165,-0.7531591320980615,0.010761144752930552,-0.02582060594340696,0.01067155678505131,-0.025857760990883435,0.0008546925725022626,0.07547978822429327,0.00017069091127655767,1.390430773073158,1.3932514416473465,0.0028206685741885007,1.3932514416473465,1.390430773073158,1.390430773127309,1.393251441593188,4,12,96,4288,1072,120.0,1.6050099998210499,2.296119000220642,0.1546319999761181,0.41262900003857794,0.1546319999761181,5.203436000101647,125.20343600010165,0,0.44311473651369426,0.44311473651369426,1.7905066705756543,1.815506670575654,0.0,0.027973307414001433,0.027973307414001433,0
1786206724.8709009,10.270821552000001,RUNNING,5.454104999898846,1.4895214127673784,0.504347950220108,0.869754433631897,-0.732085108757019,0.8813206702470779,-0.7456167042255402,-0.013458883083562074,True,0.0030973749235272408,0.8751393779143857,-0.7580081181997665,-0.012362584665384535,-0.024782827948452768,-0.012027925879517582,-0.024946964941015243,0.00024322206070237409,0.8701446056365967,0.7587116956710815,0.8817108422517776,0.7451801002025604,0.009264963388245236,True,0.005808650981634855,0.8751393779143857,0.7580081181997665,-0.013142928674783949,0.02565603599441224,-0.012904665753818267,0.025776701861938523,0.0013334003937349919,-0.8933475613594055,0.7591836452484131,-0.8817813247442245,0.745652049779892,-0.012808221970600261,True,0.0066293650306761265,-0.8751393779143857,0.7580081181997665,0.013283893659677748,0.024712136839749155,0.01296629417963376,0.0248802482542942,0.0007953216725053239,-0.8918005228042603,-0.7303369641304016,-0.8802342861890793,-0.7438685595989227,0.0011491996847905611,True,0.00397460488602519,-0.8751393779143857,-0.7580081181997665,0.01018981654938722,-0.02827911720168763,0.010157311475325706,-0.02829080865953053,0.004331592106588157,0.07638583980630297,0.00016311182838898498,1.4112619754687756,1.4158585091323415,0.004596533663565827,1.4158585091323415,1.4112619754687756,1.4112619756847051,1.4158585089164633,4,12,96,4288,1072,120.0,1.8844489995899494,2.6680410001063137,0.176041000031546,0.5955510000603681,0.176041000031546,5.280398999730096,125.2803989997301,0,0.4562047321187519,0.4562047321187519,1.8347068220952203,1.8597068220952202,0.0,0.030058955920273595,0.030058955920273595,0
1786206725.0719538,10.471503532,RUNNING,5.9855560002688435,1.4987457694111581,0.4995388686656952,0.8679749369621277,-0.736884355545044,0.8795411735773087,-0.7504159510135651,-0.013909362051102225,True,0.003688414115458727,0.8730801609554087,-0.7628129577707127,-0.012922025243799817,-0.02479401351429522,-0.012575917459102996,-0.024971346431666076,0.0009189405120126008,0.8672710061073303,0.7623677849769592,0.8788372427225113,0.7488361895084381,0.010515113387271199,True,0.0058837588876485825,0.8730801609554087,0.7628129577707127,-0.01151416353420509,0.027953536524549127,-0.011219597803748222,0.028073061664945782,-0.0005418246048039532,-0.8914074301719666,0.7639927268028259,-0.8798411935567856,0.7504611313343048,-0.01334351606637892,True,0.006202527787536383,-0.8730801609554087,0.7628129577707127,0.013522065202753675,0.02470365287281573,0.01319123761542593,0.024881880209933305,0.0015982628161733108,-0.8897977471351624,-0.7347521781921387,-0.8782315105199814,-0.7482837736606598,0.00523956311482884,True,0.011196480132639408,-0.8730801609554087,-0.7628129577707127,0.010302699129145276,-0.029058368220105768,0.010150305251688486,-0.029111950746359968,-0.0018039530384692604,0.07736126376023542,0.00011279670472722827,1.436385242306847,1.4384243513909334,0.0020391090840863324,1.4384243513909334,1.436385242306847,1.4363852423495507,1.4384243513482424,4,12,96,4288,1072,120.0,1.9709489997694618,2.985497999816289,0.18647400020199711,0.5022660002396151,0.18647400020199711,5.804809999972349,125.80480999997235,0,0.46899670776343005,0.46899670776343005,1.8778025300716907,1.9028025300716904,0.0,0.030830737470273782,0.030830737470273782,0
1786206725.273451,10.670372999000001,RUNNING,6.216767999831063,1.5082120555542695,0.4948512017726898,0.8653410077095032,-0.7402517199516296,0.8769072443246841,-0.7537833154201508,-0.01411268392459801,True,0.0031725470907986164,0.8710740542299326,-0.7674938734634907,-0.011666380189503167,-0.027421116086679964,-0.01127824572639735,-0.027583023900584404,0.0012239233222562788,0.8650630116462708,0.7679603099822998,0.8766292482614517,0.7544287145137787,0.009161599916524172,True,0.005758695770055056,0.8710740542299326,0.7674938734634907,-0.011110388063038323,0.026130317899424105,-0.010870529622211973,0.026231008790530346,0.0014884456013165874,-0.888729989528656,0.7677982449531555,-0.877163752913475,0.7542666494846344,-0.009958626295921253,True,0.006307364907115698,-0.8710740542299326,0.7674938734634907,0.012179397367084954,0.02645444795771268,0.011915347824328942,0.026574424230788974,-0.0034790718395131892,-0.8884256482124329,-0.7416172027587891,-0.8768594115972519,-0.7551487982273102,0.0034722412316116934,True,0.0029597359243780375,-0.8710740542299326,-0.7674938734634907,0.011570714734638665,-0.024690150472361116,0.01148491499756595,-0.02473017786666531,0.0008470297863564591,0.07832358434734103,0.00013047575641392145,1.4613601571810213,1.4613723219208439,1.2164739822573267e-05,1.4613601571826658,1.4613723219192007,1.4613723219208439,1.4613601571810213,4,12,96,4288,1072,120.0,2.3766340000292985,2.816561000145157,0.1629200000934361,0.4557679999379616,0.1629200000934361,6.052343000192195,126.0523430001922,0,0.47704422438130756,0.47704422438130756,1.9187892620232296,1.9437892620232295,0.0,0.029799698558294355,0.029799698558294355,0
1786206725.4727511,10.870978139,RUNNING,6.0826170001746505,1.5175137553258602,0.48869529366493225,0.8631831407546997,-0.7447543740272522,0.8747493773698807,-0.7582859694957733,-0.013239179826726788,True,0.004145205020904541,0.8690880632255854,-0.772127852473634,-0.011322628288590542,-0.027683765955721418,-0.010955136362126559,-0.027831237775922998,-8.633282455055429e-05,0.8625732660293579,0.7727592587471008,0.8741395026445389,0.7592276632785797,0.0069942035892022894,True,0.0056835561990737915,0.8690880632255854,0.772127852473634,-0.010102878837906948,0.025800378390108625,-0.00992218010025434,0.025870408345140764,0.004739540092299412,-0.8860679864883423,0.772688627243042,-0.8745017498731613,0.7591570317745209,-0.011202634337475677,True,0.006636021193116903,-0.8690880632255854,0.772127852473634,0.010827373295151821,0.0259416413982263,0.01053608524581675,0.026061306156822183,-0.0016130597771815526,-0.8856340646743774,-0.7477731108665466,-0.8740678280591965,-0.7613047063350677,0.0020064375598102396,True,0.002373657887801528,-0.8690880632255854,-0.772127852473634,0.009959529667222133,-0.02164629227713255,0.00991607771501886,-0.02166623186640982,0.00304573529405864,0.07928357701850129,9.056722116222437e-05,1.4874416012581442,1.4878778894663152,0.00043628820817098735,1.4874416013323413,1.4878778893921165,1.4878778894663152,1.4874416012581442,4,12,96,4288,1072,120.0,2.264243999889004,2.8763400000570982,0.1524560002508224,0.41883900075845304,0.1524560002508224,5.928113000209123,125.92811300020912,0,0.488012885426552,0.488012885426552,1.9587680602984505,1.9837680602984504,0.0,0.029909744379595607,0.029909744379595607,0
1786206725.673043,11.070608222,RUNNING,5.0536999997348175,1.528398933412162,0.48506513237953186,0.8602125644683838,-0.7506005764007568,0.8717788010835648,-0.764132171869278,-0.012724846755572504,True,0.011614518240094185,0.8671520428756582,-0.7766452332901308,-0.009253516415813179,-0.02502612284170569,-0.008934322269227801,-0.025141843133220116,-0.0008578324312819808,0.8607098460197449,0.7784664630889893,0.8722760826349258,0.7649348676204681,0.007404860546328034,True,0.005091013852506876,0.8671520428756582,0.7766452332901308,-0.010248079518535347,0.023420731339325318,-0.01007437289410511,0.02349597414617234,0.004123554656610794,-0.8831873536109924,0.777475893497467,-0.8716211169958115,0.7639442980289459,-0.012794493666436707,True,0.0067100729793310165,-0.8671520428756582,0.7766452332901308,0.008938148240306587,0.02540187052236975,0.008612421462574654,0.025514147380461618,0.0007747292162599919,-0.8842363953590393,-0.750922679901123,-0.8726701587438583,-0.7644542753696442,0.003390870136762345,True,0.0026994349900633097,-0.8671520428756582,-0.7766452332901308,0.011036231736400337,-0.024381915840973267,0.010953492537295615,-0.02441919802637348,0.0009690864286304814,0.0801307300621357,9.31873364779588e-05,1.5099861324338109,1.5111440474109885,0.0011579149771776542,1.5099861324338109,1.5111440474109885,1.5111440473571343,1.5099861324876533,4,12,96,4288,1072,120.0,1.6558610000174667,2.512737999950332,0.15027900008135475,0.42047000033562654,0.15027900008135475,4.896859999917069,124.89685999991707,0,0.49435519217571805,0.49435519217571805,1.9959823746557674,2.020982374655768,0.0,0.026928526138668134,0.026928526138668134,0
1786206725.871499,11.270247232000001,RUNNING,5.848653000157356,1.5355048881653657,0.4808337390422821,0.8592838644981384,-0.7556346654891968,0.8708501011133194,-0.7691662609577179,-0.014207441048367674,True,0.003541110083460808,0.8652589597228592,-0.7810624273133286,-0.011182282780920483,-0.023792332711221498,-0.010843137427688346,-0.02394879777271075,0.0013660590079107749,0.8590315580368042,0.7821711897850037,0.8705977946519852,0.7686395943164825,0.01213379688819835,True,0.005167177878320217,0.8652589597228592,0.7810624273133286,-0.010677669858252026,0.0248456659936922,-0.010375418969228438,0.0249733945126591,-0.0029698498561946804,-0.8827103972434998,0.7812390923500061,-0.8711441606283188,0.767707496881485,-0.013080994229536005,True,0.0064645567908883095,-0.8652589597228592,0.7810624273133286,0.011770401810919262,0.026709860863687318,0.011420013222658112,0.026861539869157555,0.0012044800609089395,-0.8822460770606995,-0.7542657256126404,-0.8706798404455185,-0.7677973210811615,0.003461570423595278,True,0.0021665110252797604,-0.8652589597228592,-0.7810624273133286,0.010841761445318676,-0.02653021246433429,0.010749860474449733,-0.02656758296156766,0.0008630359983810823,0.08067426689205102,7.130539008184665e-05,1.5227892191788581,1.5232171483384993,0.0004279291596411827,1.5232171483384993,1.5227892191788581,1.5227892192513193,1.5232171482660442,4,12,96,4288,1072,120.0,1.990918000046804,2.9297829996721703,0.18605700006446568,0.5386829998315079,0.18605700006446568,5.668803999924421,125.66880399992442,0,0.5047905479064464,0.5047905479064464,2.0291347805947977,2.054134780594798,0.0,0.029188337159694912,0.029188337159694912,0
1786206726.0709531,11.471176996,RUNNING,5.499963000147545,1.5469501326282795,0.4760061800479889,0.8575379848480225,-0.76046222448349,0.8691042214632034,-0.7739938199520111,-0.010967347737400806,True,0.0032837530598044395,0.8633999103787626,-0.7854002091162203,-0.01140862216888161,-0.022812778328418437,-0.011157745388615015,-0.022936526168901322,-0.0034940809585395274,0.8568102121353149,0.7874672412872314,0.8683764487504959,0.7739356458187103,0.012693735468068155,True,0.005894958972930908,0.8633999103787626,0.7854002091162203,-0.009953076743466571,0.02292912659502,-0.009661226428813521,0.023053617654567444,-0.003809757725999387,-0.8807327747344971,0.7872933745384216,-0.8691665381193161,0.7737617790699005,-0.01222968486312217,True,0.006009332835674286,-0.8633999103787626,0.7854002091162203,0.011533255481106952,0.02327686009263963,0.01124773143757056,0.023416163974338104,-7.248398871181288e-05,-0.8804242014884949,-0.7596567273139954,-0.8688579648733139,-0.7731883227825165,0.004695108312986524,True,0.002897365018725395,-0.8633999103787626,-0.7854002091162203,0.010916108989102558,-0.024423772667407695,0.010801316834961657,-0.02447475559432516,-0.0009872708357057864,0.08125630134309997,7.279721586240616e-05,1.5410260342753854,1.5418335855818073,0.0008075513064218498,1.5410260342753854,1.5418335855818073,1.5418335855161627,1.5410260343410462,4,12,96,4288,1072,120.0,1.8681919996197394,2.6328720000492467,0.17495300016889814,0.49429799992140033,0.17495300016889814,5.320433999713714,125.32043399971371,0,0.5130899481084381,0.5130899481084381,2.061855704022879,2.0868557040228786,0.0,0.02675223554716833,0.02675223554716833,0
1786206726.2716846,11.671762131000001,RUNNING,5.140840999956708,1.5573136656580269,0.4707222282886505,0.8555863499641418,-0.7645042538642883,0.8671525865793228,-0.7780358493328094,-0.01104994253089694,True,0.0031800679862499237,0.8615931896448845,-0.7896158908286027,-0.011118793868876597,-0.02316008299158656,-0.010862202688455832,-0.02328152860167579,-0.003370188768295327,0.8559591174125671,0.7928093671798706,0.8675253540277481,0.7792777717113495,0.00969590516749467,True,0.003948171157389879,0.8615931896448845,0.7896158908286027,-0.011864328765727183,0.020676238234506483,-0.01166329937986852,0.020790299953749775,0.0006869877248608398,-0.8780110478401184,0.7924254536628723,-0.8664448112249374,0.7788938581943512,-0.010336521623137659,True,0.006594899110496044,-0.8615931896448845,0.7896158908286027,0.009703243160105846,0.021444065268503065,0.00948107170237323,0.021543215694004875,-0.0029122288486885797,-0.8782607316970825,-0.7648906707763672,-0.8666944950819016,-0.7784222662448883,0.005391878208359486,True,0.010018659755587578,-0.8615931896448845,-0.7896158908286027,0.010202610874034068,-0.022387249167428847,0.010081753831405244,-0.022441934711928194,-0.00203242567876523,0.08187221912737194,5.8361657870826526e-05,1.558947468088152,1.5591925753193758,0.000245107231223729,1.5591925753183817,1.5589474680891444,1.558947468088152,1.5591925753193758,4,12,96,4288,1072,120.0,1.7176880000988604,2.5127059998339973,0.17325699991488364,0.4628729993783054,0.17325699991488364,4.970976000095106,124.9709760000951,0,0.518606631229311,0.518606631229311,2.0925729030155193,2.1175729030155193,0.0,0.02569079643132429,0.02569079643132429,0
1786206726.4722595,11.870523556,RUNNING,5.924496999796247,1.5653051172956984,0.46608415246009827,0.8534564971923828,-0.7689608931541443,0.8650227338075638,-0.7824924886226654,-0.011480116837374942,True,0.003409839002415538,0.8598541176075082,-0.7936737255824808,-0.010337232400111196,-0.022362473919630865,-0.010079833045393888,-0.022479670355169016,-0.002724927308578323,0.8540492057800293,0.7974474430084229,0.8656154423952103,0.7839158475399017,0.007789667958942914,True,0.0054132710210978985,0.8598541176075082,0.7936737255824808,-0.011522649575404165,0.01951575608515821,-0.011370280263704914,0.01960492069705343,0.0035463435376884745,-0.8766640424728394,0.7960503697395325,-0.8650978058576584,0.7825187742710114,-0.013298701196191082,True,0.006702135782688856,-0.8598541176075082,0.7936737255824808,0.010487376500300405,0.02230990262293897,0.010189765155616341,0.02244739421352642,0.0015310405108915548,-0.876559317111969,-0.769254744052887,-0.864993080496788,-0.7827863395214081,0.004977888357945013,True,0.0027219639159739017,-0.8598541176075082,-0.7936737255824808,0.010277925778559682,-0.021774772122145514,0.010169406501551837,-0.021825664495889747,-0.00141144090314352,0.08239073445413117,7.791442911161778e-05,1.5741575110970079,1.575408623641021,0.001251112544013111,1.575408623641021,1.5741575110970079,1.5741575112450548,1.5754086234930316,4,12,96,4288,1072,120.0,1.983014999950683,2.8767880003215396,0.1867289997790067,0.5230969995864143,0.1867289997790067,5.729798000174924,125.72979800017492,0,0.5267766833287272,0.5267766833287272,2.1209165947622317,2.1459165947622316,0.0,0.024651913128681764,0.024651913128681764,0
1786206726.672632,12.071103315,RUNNING,6.366055999933451,1.5732508014847713,0.46231529116630554,0.8502823710441589,-0.7735379934310913,0.8618486076593399,-0.7870695888996124,-0.014233652869039342,True,0.0030626850202679634,0.8581536416187043,-0.7976415028896897,-0.007389932081271144,-0.021143827980154573,-0.007088239759498527,-0.021246868355878523,0.001405376738918276,0.8516871333122253,0.8012163043022156,0.8632533699274063,0.7876847088336945,0.0082388585632365,True,0.005562142003327608,0.8581536416187043,0.7976415028896897,-0.010199456617403957,0.01991358811199051,-0.010035047076117048,0.01999694319050864,0.002872557631248094,-0.8748445510864258,0.8002890348434448,-0.8632783144712448,0.7867574393749237,-0.015453564910286308,True,0.006815358996391296,-0.8581536416187043,0.7976415028896897,0.010249345705080959,0.021768127029532014,0.00991174011768932,0.02192391045401098,0.004763336082034393,-0.874032199382782,-0.7729615569114685,-0.862465962767601,-0.7864931523799896,0.0015597235554399272,True,0.004768309183418751,-0.8581536416187043,-0.7976415028896897,0.008624642297793361,-0.022296701019400178,0.008589855131361684,-0.022310125950689444,0.003715806300614108,0.08297706327789599,0.00016772253388488265,1.5938897033995125,1.5975930217933334,0.003703318393820876,1.5975930217933334,1.5938897033995125,1.593889704060181,1.5975930211334957,4,12,96,4288,1072,120.0,1.8451190003361262,3.045532999749412,0.186888999905932,0.4977209996468446,0.186888999905932,6.175806000101147,126.17580600010115,0,0.5332841724155839,0.5332841724155839,2.14870849277339,2.17370849277339,0.0,0.02406034999238589,0.02406034999238589,0
